ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,17792678255096,148.0,95.0,187.0,140.0,-1.4660766,2.78,163.5,sit,194012,d6dd344d-7356-48f7-b74f-155a80596530,d6402e3c-646a-4a27-ab3b-3b5be98c6af9
Move,17792749253013,148.0,95.0,202.0,140.0,-1.5009831,1.79,171.0,sit,194012,d6dd344d-7356-48f7-b74f-155a80596530,d6402e3c-646a-4a27-ab3b-3b5be98c6af9
Move,17792753313950,148.0,95.0,218.0,171.0,-1.5358897,0.98999995,194.5,sit,194012,d6dd344d-7356-48f7-b74f-155a80596530,d6402e3c-646a-4a27-ab3b-3b5be98c6af9
Up194012,17792753720200,148.0,95.0,218.0,171.0,-1.5358897,0.98999995,194.5,sit,194012,d6dd344d-7356-48f7-b74f-155a80596530,d6402e3c-646a-4a27-ab3b-3b5be98c6af9
Down194012,17792861243117,890.0,454.0,187.0,140.0,1.2915436,3.02,163.5,sit,194012,d6dd344d-7356-48f7-b74f-155a80596530,d6402e3c-646a-4a27-ab3b-3b5be98c6af9
Move,17792940445721,890.0,454.0,218.0,171.0,1.0821041,1.74,194.5,sit,194012,d6dd344d-7356-48f7-b74f-155a80596530,d6402e3c-646a-4a27-ab3b-3b5be98c6af9
Up194012,17792940755096,890.0,454.0,218.0,171.0,1.0821041,1.74,194.5,sit,194012,d6dd344d-7356-48f7-b74f-155a80596530,d6402e3c-646a-4a27-ab3b-3b5be98c6af9
Down194012,17793190591033,153.0,282.0,202.0,156.0,-1.0995574,2.87,179.0,sit,194012,d6dd344d-7356-48f7-b74f-155a80596530,d6402e3c-646a-4a27-ab3b-3b5be98c6af9
Move,17793266198325,153.0,282.0,218.0,171.0,-1.1519173,1.38,194.5,sit,194012,d6dd344d-7356-48f7-b74f-155a80596530,d6402e3c-646a-4a27-ab3b-3b5be98c6af9
Up194012,17793266845200,153.0,282.0,218.0,171.0,-1.1519173,1.38,194.5,sit,194012,d6dd344d-7356-48f7-b74f-155a80596530,d6402e3c-646a-4a27-ab3b-3b5be98c6af9
Down194012,17793490842596,617.0,655.0,187.0,156.0,1.5184364,4.31,171.5,sit,194012,d6dd344d-7356-48f7-b74f-155a80596530,d6402e3c-646a-4a27-ab3b-3b5be98c6af9
Move,17793542726971,617.0,655.0,202.0,187.0,-1.43117,2.05,194.5,sit,194012,d6dd344d-7356-48f7-b74f-155a80596530,d6402e3c-646a-4a27-ab3b-3b5be98c6af9
Up194012,17793543278533,617.0,655.0,202.0,187.0,-1.43117,2.05,194.5,sit,194012,d6dd344d-7356-48f7-b74f-155a80596530,d6402e3c-646a-4a27-ab3b-3b5be98c6af9
Down194012,17793758247283,166.0,96.0,156.0,140.0,-1.3962634,2.52,148.0,sit,194012,d6dd344d-7356-48f7-b74f-155a80596530,d6402e3c-646a-4a27-ab3b-3b5be98c6af9
Move,17793783722804,166.0,96.0,171.0,140.0,-1.37881,2.99,155.5,sit,194012,d6dd344d-7356-48f7-b74f-155a80596530,d6402e3c-646a-4a27-ab3b-3b5be98c6af9
