ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,72325254318129,136.0,104.0,187.0,124.0,1.553343,3.1,155.5,sit,194012,d62e643a-8bb6-4e4c-b5a2-bf44f4be5d9f,8428ddc5-8061-438c-ac37-773be8761389
Move,72325315866566,136.0,104.0,202.0,140.0,1.553343,1.5799999,171.0,sit,194012,d62e643a-8bb6-4e4c-b5a2-bf44f4be5d9f,8428ddc5-8061-438c-ac37-773be8761389
Up194012,72325316574379,136.0,104.0,202.0,140.0,1.553343,1.5799999,171.0,sit,194012,d62e643a-8bb6-4e4c-b5a2-bf44f4be5d9f,8428ddc5-8061-438c-ac37-773be8761389
Down194012,72325574837921,891.0,484.0,187.0,156.0,1.4137167,2.9099998,171.5,sit,194012,d62e643a-8bb6-4e4c-b5a2-bf44f4be5d9f,8428ddc5-8061-438c-ac37-773be8761389
Move,72325664856150,891.0,484.0,202.0,171.0,1.3089969,1.5699999,186.5,sit,194012,d62e643a-8bb6-4e4c-b5a2-bf44f4be5d9f,8428ddc5-8061-438c-ac37-773be8761389
Up194012,72325667861358,891.0,484.0,202.0,171.0,1.3089969,1.5699999,186.5,sit,194012,d62e643a-8bb6-4e4c-b5a2-bf44f4be5d9f,8428ddc5-8061-438c-ac37-773be8761389
Down194012,72326090598858,171.0,290.0,171.0,140.0,-1.012291,2.3799999,155.5,sit,194012,d62e643a-8bb6-4e4c-b5a2-bf44f4be5d9f,8428ddc5-8061-438c-ac37-773be8761389
Move,72326167698337,171.0,290.0,202.0,171.0,-1.1693705,1.38,186.5,sit,194012,d62e643a-8bb6-4e4c-b5a2-bf44f4be5d9f,8428ddc5-8061-438c-ac37-773be8761389
Up194012,72326168351983,171.0,290.0,202.0,171.0,-1.1693705,1.38,186.5,sit,194012,d62e643a-8bb6-4e4c-b5a2-bf44f4be5d9f,8428ddc5-8061-438c-ac37-773be8761389
Down194012,72326446558233,582.0,721.0,0.0,0.0,0.0,1.0,1.0,sit,194012,d62e643a-8bb6-4e4c-b5a2-bf44f4be5d9f,8428ddc5-8061-438c-ac37-773be8761389
Up194012,72326448162400,582.0,721.0,0.0,0.0,0.0,0.0,1.0,sit,194012,d62e643a-8bb6-4e4c-b5a2-bf44f4be5d9f,8428ddc5-8061-438c-ac37-773be8761389
Down194012,72326799155629,127.0,99.0,202.0,140.0,1.5184364,2.07,171.0,sit,194012,d62e643a-8bb6-4e4c-b5a2-bf44f4be5d9f,8428ddc5-8061-438c-ac37-773be8761389
Move,72326846950941,127.0,99.0,218.0,156.0,1.553343,0.95,187.0,sit,194012,d62e643a-8bb6-4e4c-b5a2-bf44f4be5d9f,8428ddc5-8061-438c-ac37-773be8761389
