ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,86261014198294,249.0,88.0,218.0,187.0,-1.5009831,6.7799997,202.5,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Move,86261064546732,249.0,88.0,218.0,202.0,-1.4660766,1.79,210.0,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Up194012,86261065081628,249.0,88.0,218.0,202.0,-1.4660766,1.79,210.0,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Down194012,86261387891003,840.0,459.0,171.0,124.0,1.012291,2.3999999,147.5,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Move,86261445497773,840.0,459.0,202.0,156.0,1.2042772,1.16,179.0,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Up194012,86261447291003,840.0,459.0,202.0,156.0,1.2042772,1.16,179.0,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Down194012,86261639075378,307.0,307.0,156.0,156.0,1.2566371,3.29,156.0,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Move,86261658425898,307.0,307.0,218.0,187.0,1.37881,7.08,202.5,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Move,86261724636836,307.0,307.0,218.0,187.0,1.37881,7.08,202.5,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Move,86261731366003,307.0,307.0,233.0,202.0,1.43117,1.9,217.5,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Up194012,86261731816523,307.0,307.0,233.0,202.0,1.43117,1.9,217.5,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Down194012,86261940951419,546.0,654.0,187.0,156.0,1.2740903,2.25,171.5,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Move,86261984308190,546.0,654.0,218.0,202.0,0.8901179,1.35,210.0,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Up194012,86261985613919,546.0,654.0,218.0,202.0,0.8901179,1.35,210.0,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Down194012,86262173151419,285.0,130.0,202.0,171.0,-1.3089969,5.4,186.5,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Move,86262191120169,285.0,130.0,233.0,187.0,-1.5184364,7.91,210.0,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Move,86262223230586,285.0,130.0,233.0,187.0,-1.5184364,7.91,210.0,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Move,86262239571211,305.0,122.0,202.0,156.0,-1.5009831,3.28,179.0,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Move,86262244910794,305.0,122.0,249.0,202.0,-1.3962634,1.87,225.5,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Up194012,86262246313398,305.0,122.0,249.0,202.0,-1.3962634,1.87,225.5,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Down194012,86262328918607,485.0,121.0,202.0,140.0,-1.5358897,2.3,171.0,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Move,86262354611315,485.0,121.0,218.0,171.0,-1.5009831,5.94,194.5,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Move,86262388181107,485.0,121.0,218.0,171.0,-1.5009831,5.94,194.5,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Move,86262390970690,485.0,121.0,249.0,187.0,-1.3962634,1.43,218.0,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Up194012,86262392630586,485.0,121.0,249.0,187.0,-1.3962634,1.43,218.0,sit,194012,18e9eac5-0064-493f-a727-3c7df002e02c,e5999455-7809-4800-b20b-78056fccb75a
Down194012,86263403545690,283.0,105.0,233.0,202.0,-1.43117,8.45,217.5,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Move,86263455760273,283.0,105.0,202.0,156.0,-1.5184364,4.04,179.0,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Move,86263462719127,283.0,105.0,249.0,202.0,-1.5358897,2.27,225.5,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Up194012,86263463718606,283.0,105.0,249.0,202.0,-1.5358897,2.27,225.5,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Down194012,86263745323294,854.0,478.0,202.0,156.0,0.9250245,2.62,179.0,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Move,86263767914440,854.0,478.0,218.0,156.0,1.0297443,3.4499998,187.0,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Move,86263784059752,854.0,478.0,202.0,140.0,0.9599311,3.29,171.0,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Move,86263812185273,854.0,478.0,218.0,187.0,0.9599311,1.28,202.5,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Up194012,86263812664961,854.0,478.0,218.0,187.0,0.9599311,1.28,202.5,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Down194012,86263986347773,304.0,311.0,156.0,156.0,1.3089969,2.9099998,156.0,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Move,86263997497252,304.0,311.0,218.0,187.0,1.43117,6.56,202.5,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Move,86264047250377,304.0,311.0,218.0,187.0,1.43117,6.56,202.5,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Up194012,86264049321211,304.0,311.0,249.0,202.0,1.4835298,1.9699999,225.5,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Down194012,86264229947773,544.0,667.0,187.0,140.0,1.1693705,3.51,163.5,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Move,86264276794648,544.0,667.0,218.0,187.0,0.9250245,1.6899999,202.5,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Up194012,86264278025377,544.0,667.0,218.0,187.0,0.9250245,1.6899999,202.5,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Down194012,86264482000898,297.0,120.0,233.0,202.0,-1.4486233,8.24,217.5,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Move,86264539754023,297.0,120.0,218.0,171.0,-1.4835298,6.3399997,194.5,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Move,86264553047252,297.0,120.0,249.0,202.0,-1.3613569,1.86,225.5,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Up194012,86264553502981,297.0,120.0,249.0,202.0,-1.3613569,1.86,225.5,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Down194012,86264680680585,563.0,107.0,218.0,156.0,-1.4660766,5.13,187.0,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Move,86264720711835,563.0,107.0,187.0,140.0,-1.5009831,4.16,163.5,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Move,86264732488398,563.0,107.0,218.0,187.0,-1.2217305,1.8499999,202.5,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Up194012,86264732963919,563.0,107.0,218.0,187.0,-1.2217305,1.8499999,202.5,sit,194012,a93e7e1d-403a-45fb-b846-bff826e28454,e5999455-7809-4800-b20b-78056fccb75a
Down194012,86265414602981,298.0,106.0,156.0,140.0,-1.0821041,3.1499999,148.0,sit,194012,989e1b2f-6e60-4f4a-bede-6d1e4cfb2e73,e5999455-7809-4800-b20b-78056fccb75a
Move,86265427430585,298.0,106.0,249.0,202.0,-1.3439035,8.96,225.5,sit,194012,989e1b2f-6e60-4f4a-bede-6d1e4cfb2e73,e5999455-7809-4800-b20b-78056fccb75a
Move,86265476790481,298.0,106.0,233.0,202.0,-1.3089969,8.66,217.5,sit,194012,989e1b2f-6e60-4f4a-bede-6d1e4cfb2e73,e5999455-7809-4800-b20b-78056fccb75a
Move,86265498856106,298.0,106.0,249.0,187.0,-1.4137167,2.22,218.0,sit,194012,989e1b2f-6e60-4f4a-bede-6d1e4cfb2e73,e5999455-7809-4800-b20b-78056fccb75a
Up194012,86265500207148,298.0,106.0,249.0,187.0,-1.4137167,2.22,218.0,sit,194012,989e1b2f-6e60-4f4a-bede-6d1e4cfb2e73,e5999455-7809-4800-b20b-78056fccb75a
Down194012,86265887472252,833.0,466.0,171.0,124.0,0.9773844,2.11,147.5,sit,194012,989e1b2f-6e60-4f4a-bede-6d1e4cfb2e73,e5999455-7809-4800-b20b-78056fccb75a
Move,86265904523814,833.0,466.0,187.0,156.0,0.54105204,1.66,171.5,sit,194012,989e1b2f-6e60-4f4a-bede-6d1e4cfb2e73,e5999455-7809-4800-b20b-78056fccb75a
Move,86265920388919,833.0,466.0,187.0,156.0,0.54105204,1.66,171.5,sit,194012,989e1b2f-6e60-4f4a-bede-6d1e4cfb2e73,e5999455-7809-4800-b20b-78056fccb75a
Move,86265930319127,833.0,466.0,249.0,187.0,1.1519173,1.11,218.0,sit,194012,989e1b2f-6e60-4f4a-bede-6d1e4cfb2e73,e5999455-7809-4800-b20b-78056fccb75a
