ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,48207167302018,117.0,135.0,187.0,156.0,1.5358897,4.33,171.5,sit,194012,b8f0c6d5-a90d-43d0-9a6b-dc1ea0616df7,6436f7ad-0e2b-413d-a292-b41b47f2dfb2
Move,48207186422330,117.0,135.0,171.0,156.0,1.4660766,4.04,163.5,sit,194012,b8f0c6d5-a90d-43d0-9a6b-dc1ea0616df7,6436f7ad-0e2b-413d-a292-b41b47f2dfb2
Move,48207200490559,117.0,135.0,187.0,171.0,1.4835298,3.1,179.0,sit,194012,b8f0c6d5-a90d-43d0-9a6b-dc1ea0616df7,6436f7ad-0e2b-413d-a292-b41b47f2dfb2
Up194012,48207201288997,117.0,135.0,187.0,171.0,1.4835298,3.1,179.0,sit,194012,b8f0c6d5-a90d-43d0-9a6b-dc1ea0616df7,6436f7ad-0e2b-413d-a292-b41b47f2dfb2
Down194012,48207355731705,908.0,495.0,171.0,140.0,0.54105204,3.11,155.5,sit,194012,b8f0c6d5-a90d-43d0-9a6b-dc1ea0616df7,6436f7ad-0e2b-413d-a292-b41b47f2dfb2
Move,48207419170768,908.0,495.0,233.0,187.0,1.1693705,1.53,210.0,sit,194012,b8f0c6d5-a90d-43d0-9a6b-dc1ea0616df7,6436f7ad-0e2b-413d-a292-b41b47f2dfb2
Up194012,48207419783268,908.0,495.0,233.0,187.0,1.1693705,1.53,210.0,sit,194012,b8f0c6d5-a90d-43d0-9a6b-dc1ea0616df7,6436f7ad-0e2b-413d-a292-b41b47f2dfb2
Down194012,48207737330143,150.0,311.0,171.0,156.0,-1.4486233,4.35,163.5,sit,194012,b8f0c6d5-a90d-43d0-9a6b-dc1ea0616df7,6436f7ad-0e2b-413d-a292-b41b47f2dfb2
Move,48207791676497,150.0,311.0,202.0,156.0,-1.4486233,0.97999996,179.0,sit,194012,b8f0c6d5-a90d-43d0-9a6b-dc1ea0616df7,6436f7ad-0e2b-413d-a292-b41b47f2dfb2
Up194012,48207793098893,150.0,311.0,202.0,156.0,-1.4486233,0.97999996,179.0,sit,194012,b8f0c6d5-a90d-43d0-9a6b-dc1ea0616df7,6436f7ad-0e2b-413d-a292-b41b47f2dfb2
