ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,41303857543176,144.0,83.0,202.0,156.0,-1.37881,3.24,179.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Move,41303921383801,144.0,83.0,218.0,171.0,-1.1693705,1.05,194.5,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Up194012,41303922262446,144.0,83.0,218.0,171.0,-1.1693705,1.05,194.5,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Down194012,41304121593176,936.0,461.0,202.0,140.0,1.3962634,3.4499998,171.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Move,41304173978071,936.0,461.0,264.0,156.0,1.4835298,1.26,210.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Up194012,41304174719217,936.0,461.0,264.0,156.0,1.4835298,1.26,210.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Down194012,41304379994738,132.0,286.0,202.0,156.0,-1.0471976,2.97,179.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Move,41304419012446,132.0,286.0,218.0,156.0,-1.012291,1.74,187.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Up194012,41304419822342,132.0,286.0,218.0,156.0,-1.012291,1.74,187.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Down194012,41304718455675,601.0,637.0,202.0,187.0,1.1868238,6.02,194.5,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Move,41304786798905,601.0,637.0,187.0,187.0,-1.4137167,4.19,187.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Move,41304794277030,601.0,637.0,218.0,202.0,1.0297443,2.28,210.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Up194012,41304794971821,601.0,637.0,218.0,202.0,1.0297443,2.28,210.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Down194012,41304877646300,154.0,113.0,202.0,140.0,-1.3439035,3.58,171.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Move,41304902730675,154.0,113.0,218.0,140.0,-1.3962634,3.61,179.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Move,41304919070780,154.0,113.0,218.0,140.0,-1.3962634,3.61,179.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Move,41304935358800,150.73166,118.78052,202.0,156.0,-1.1519173,2.77,179.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Move,41304941049425,150.0,120.0,249.0,171.0,-1.2915436,1.74,210.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Up194012,41304941577550,150.0,120.0,249.0,171.0,-1.2915436,1.74,210.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Down194012,41305042597342,636.0,182.0,218.0,140.0,-1.4486233,4.73,179.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Move,41305084450988,636.0,182.0,202.0,140.0,-1.43117,4.29,171.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Move,41305096211405,636.0,182.0,233.0,187.0,-1.3962634,2.33,210.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Up194012,41305096505675,636.0,182.0,233.0,187.0,-1.3962634,2.33,210.0,sit,194012,32bded79-14a6-4faa-95b9-019634af72a8,ca05a86e-72ce-453f-8370-542a12953538
Down194012,41305550571300,170.0,102.0,171.0,124.0,-1.3264502,2.35,147.5,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Move,41305602433800,170.0,102.0,218.0,140.0,-1.3264502,1.42,179.0,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Up194012,41305603137446,170.0,102.0,218.0,140.0,-1.3264502,1.42,179.0,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Down194012,41305719325467,918.0,443.0,171.0,124.0,1.3264502,2.12,147.5,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Move,41305742965050,918.0,443.0,202.0,140.0,1.4137167,2.78,171.0,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Move,41305759556196,918.0,443.0,202.0,140.0,1.4137167,2.78,171.0,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Move,41305775968696,918.0,443.0,202.0,140.0,1.4137167,2.78,171.0,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Move,41305789686925,918.0,443.0,264.0,156.0,1.4660766,1.1,210.0,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Up194012,41305790291092,918.0,443.0,264.0,156.0,1.4660766,1.1,210.0,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Down194012,41306089395259,137.0,288.0,202.0,140.0,-0.9773844,2.6799998,171.0,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Move,41306121995259,137.0,288.0,218.0,171.0,-1.012291,1.24,194.5,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Up194012,41306125082238,137.0,288.0,218.0,171.0,-1.012291,1.24,194.5,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Down194012,41306349351509,609.0,621.0,202.0,187.0,1.2740903,6.33,194.5,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Move,41306418875988,609.0,621.0,202.0,187.0,1.3264502,3.51,194.5,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Move,41306426725988,609.0,621.0,233.0,218.0,0.36651915,1.6899999,225.5,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Up194012,41306427315050,609.0,621.0,233.0,218.0,0.36651915,1.6899999,225.5,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Down194012,41306511227550,157.0,123.0,202.0,140.0,-1.2217305,3.57,171.0,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Move,41306557592654,157.0,123.0,218.0,156.0,-1.2042772,2.36,187.0,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Up194012,41306557945779,157.0,123.0,218.0,156.0,-1.2042772,2.36,187.0,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Down194012,41306726559321,462.0,79.0,202.0,171.0,-1.4486233,5.38,186.5,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Move,41306769987967,462.0,79.0,249.0,202.0,-1.5009831,1.36,225.5,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Up194012,41306770842133,462.0,79.0,249.0,202.0,-1.5009831,1.36,225.5,sit,194012,9ce095f2-43b5-4268-8eac-7c1dfeb04fcb,ca05a86e-72ce-453f-8370-542a12953538
Down194012,41307215070258,146.0,123.0,202.0,140.0,-1.1519173,3.1799998,171.0,sit,194012,a6075b20-5316-4a44-a048-7692b0110e3c,ca05a86e-72ce-453f-8370-542a12953538
Move,41307267745779,146.0,123.0,218.0,156.0,-1.1519173,1.27,187.0,sit,194012,a6075b20-5316-4a44-a048-7692b0110e3c,ca05a86e-72ce-453f-8370-542a12953538
Up194012,41307268064008,146.0,123.0,218.0,156.0,-1.1519173,1.27,187.0,sit,194012,a6075b20-5316-4a44-a048-7692b0110e3c,ca05a86e-72ce-453f-8370-542a12953538
Down194012,41307367311404,938.0,464.0,218.0,140.0,1.2915436,4.0899997,179.0,sit,194012,a6075b20-5316-4a44-a048-7692b0110e3c,ca05a86e-72ce-453f-8370-542a12953538
Move,41307424364529,938.0,464.0,202.0,140.0,1.37881,4.0299997,171.0,sit,194012,a6075b20-5316-4a44-a048-7692b0110e3c,ca05a86e-72ce-453f-8370-542a12953538
Move,41307447729633,938.0,464.0,264.0,156.0,1.4486233,1.18,210.0,sit,194012,a6075b20-5316-4a44-a048-7692b0110e3c,ca05a86e-72ce-453f-8370-542a12953538
Up194012,41307448681717,938.0,464.0,264.0,156.0,1.4486233,1.18,210.0,sit,194012,a6075b20-5316-4a44-a048-7692b0110e3c,ca05a86e-72ce-453f-8370-542a12953538
Down194012,41307574223904,131.0,294.0,202.0,156.0,-1.0821041,2.97,179.0,sit,194012,a6075b20-5316-4a44-a048-7692b0110e3c,ca05a86e-72ce-453f-8370-542a12953538
Move,41307610900987,131.0,294.0,218.0,171.0,-1.0297443,1.48,194.5,sit,194012,a6075b20-5316-4a44-a048-7692b0110e3c,ca05a86e-72ce-453f-8370-542a12953538
Up194012,41307611229112,131.0,294.0,218.0,171.0,-1.0297443,1.48,194.5,sit,194012,a6075b20-5316-4a44-a048-7692b0110e3c,ca05a86e-72ce-453f-8370-542a12953538
Down194012,41307785745258,625.0,628.0,187.0,171.0,0.9250245,4.61,179.0,sit,194012,a6075b20-5316-4a44-a048-7692b0110e3c,ca05a86e-72ce-453f-8370-542a12953538
Move,41307852965050,625.0,628.0,202.0,187.0,1.0821041,3.35,194.5,sit,194012,a6075b20-5316-4a44-a048-7692b0110e3c,ca05a86e-72ce-453f-8370-542a12953538
Move,41307863829633,625.0,628.0,264.0,202.0,1.3613569,1.9,233.0,sit,194012,a6075b20-5316-4a44-a048-7692b0110e3c,ca05a86e-72ce-453f-8370-542a12953538
Up194012,41307864787967,625.0,628.0,264.0,202.0,1.3613569,1.9,233.0,sit,194012,a6075b20-5316-4a44-a048-7692b0110e3c,ca05a86e-72ce-453f-8370-542a12953538
Down194012,41307979704112,137.0,135.0,202.0,156.0,-1.1868238,3.6899998,179.0,sit,194012,a6075b20-5316-4a44-a048-7692b0110e3c,ca05a86e-72ce-453f-8370-542a12953538
Move,41308050491612,137.0,135.0,218.0,171.0,-1.1170107,1.15,194.5,sit,194012,a6075b20-5316-4a44-a048-7692b0110e3c,ca05a86e-72ce-453f-8370-542a12953538
Up194012,41308051116612,137.0,135.0,218.0,171.0,-1.1170107,1.15,194.5,sit,194012,a6075b20-5316-4a44-a048-7692b0110e3c,ca05a86e-72ce-453f-8370-542a12953538
