ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,24925883830050,128.0,129.0,187.0,140.0,1.0995574,3.6499999,163.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24925891774320,128.0,129.0,171.0,156.0,1.0646509,3.73,163.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24925907958695,128.0,129.0,171.0,156.0,1.0646509,3.73,163.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24925941060258,128.0,129.0,171.0,156.0,1.0646509,3.73,163.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24925948292029,128.0,129.0,202.0,171.0,0.9773844,1.75,186.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Up194012,24925948913904,128.0,129.0,202.0,171.0,0.9773844,1.75,186.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Down194012,24926057140466,939.0,478.0,187.0,156.0,1.0821041,2.5,171.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24926072430570,939.0,478.0,171.0,156.0,1.134464,2.53,163.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24926088635779,939.0,478.0,171.0,156.0,1.134464,2.53,163.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24926119337341,939.0,478.0,202.0,171.0,1.1693705,1.61,186.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Up194012,24926120484216,939.0,478.0,202.0,171.0,1.1693705,1.61,186.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Down194012,24926337330050,119.0,298.0,171.0,140.0,1.4486233,2.8899999,155.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24926418268070,119.0,298.0,187.0,140.0,1.4660766,1.78,163.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24926420985258,119.0,298.0,202.0,171.0,1.3962634,1.05,186.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Up194012,24926422387341,119.0,298.0,202.0,171.0,1.3962634,1.05,186.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Down194012,24926545060779,583.0,676.0,156.0,140.0,0.55850536,2.58,148.0,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24926615539945,583.0,676.0,202.0,171.0,1.4137167,0.93,186.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Up194012,24926617280570,583.0,676.0,202.0,171.0,1.4137167,0.93,186.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Down194012,24927384527966,166.0,132.0,156.0,140.0,0.6806784,2.03,148.0,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24927420848279,166.0,132.0,171.0,140.0,1.0297443,3.4299998,155.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24927437259216,166.0,132.0,156.0,140.0,1.0297443,3.5,148.0,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24927453569633,166.0,132.0,156.0,140.0,1.0297443,3.5,148.0,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24927484386299,166.0,132.0,202.0,171.0,1.1170107,1.01,186.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Up194012,24927485605570,166.0,132.0,202.0,171.0,1.1170107,1.01,186.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Down194012,24927734748279,459.0,144.0,171.0,156.0,-1.2042772,3.23,163.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24927816206612,459.0,144.0,187.0,171.0,-1.012291,2.07,179.0,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24927818674841,459.0,144.0,202.0,187.0,-1.37881,1.23,194.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Up194012,24927820286299,459.0,144.0,202.0,187.0,-1.37881,1.23,194.5,sit,194012,a9403fab-4fa3-40ed-81a2-d13d82ac607d,7809ab88-5bf0-41f9-9397-084627d4d107
Down194012,24928711030570,123.0,135.0,187.0,156.0,0.9599311,2.51,171.5,sit,194012,300e55ba-7c2b-4abf-b19e-22e9bb46dfcc,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24928736745153,123.0,135.0,202.0,171.0,1.0821041,1.31,186.5,sit,194012,300e55ba-7c2b-4abf-b19e-22e9bb46dfcc,7809ab88-5bf0-41f9-9397-084627d4d107
Up194012,24928737912862,123.0,135.0,202.0,171.0,1.0821041,1.31,186.5,sit,194012,300e55ba-7c2b-4abf-b19e-22e9bb46dfcc,7809ab88-5bf0-41f9-9397-084627d4d107
Down194012,24928953567549,907.0,492.0,171.0,140.0,0.6457718,2.47,155.5,sit,194012,300e55ba-7c2b-4abf-b19e-22e9bb46dfcc,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24929023251403,907.0,492.0,187.0,171.0,0.7330383,1.22,179.0,sit,194012,300e55ba-7c2b-4abf-b19e-22e9bb46dfcc,7809ab88-5bf0-41f9-9397-084627d4d107
Up194012,24929024751924,907.0,492.0,187.0,171.0,0.7330383,1.22,179.0,sit,194012,300e55ba-7c2b-4abf-b19e-22e9bb46dfcc,7809ab88-5bf0-41f9-9397-084627d4d107
Down194012,24929338000882,118.0,311.0,171.0,140.0,1.4660766,3.1,155.5,sit,194012,300e55ba-7c2b-4abf-b19e-22e9bb46dfcc,7809ab88-5bf0-41f9-9397-084627d4d107
Move,24929394835257,118.0,311.0,202.0,140.0,1.4486233,1.63,171.0,sit,194012,300e55ba-7c2b-4abf-b19e-22e9bb46dfcc,7809ab88-5bf0-41f9-9397-084627d4d107
Up194012,24929405840987,118.0,311.0,202.0,140.0,1.4486233,1.63,171.0,sit,194012,300e55ba-7c2b-4abf-b19e-22e9bb46dfcc,7809ab88-5bf0-41f9-9397-084627d4d107
