ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,76701023183087,133.0,77.0,202.0,156.0,-1.134464,3.57,179.0,sit,194012,066a64eb-479c-4fbe-af04-9cceffaeab6f,46d493dd-fcf8-4dd4-b63d-bf88098a943f
Move,76701082536212,133.0,77.0,218.0,171.0,-0.99483764,1.5999999,194.5,sit,194012,066a64eb-479c-4fbe-af04-9cceffaeab6f,46d493dd-fcf8-4dd4-b63d-bf88098a943f
Up194012,76701083357566,133.0,77.0,218.0,171.0,-0.99483764,1.5999999,194.5,sit,194012,066a64eb-479c-4fbe-af04-9cceffaeab6f,46d493dd-fcf8-4dd4-b63d-bf88098a943f
Down194012,76701321703399,899.0,496.0,171.0,156.0,0.6457718,2.32,163.5,sit,194012,066a64eb-479c-4fbe-af04-9cceffaeab6f,46d493dd-fcf8-4dd4-b63d-bf88098a943f
Move,76701422455482,899.0,496.0,187.0,171.0,0.61086524,1.55,179.0,sit,194012,066a64eb-479c-4fbe-af04-9cceffaeab6f,46d493dd-fcf8-4dd4-b63d-bf88098a943f
Up194012,76701423052357,899.0,496.0,187.0,171.0,0.61086524,1.55,179.0,sit,194012,066a64eb-479c-4fbe-af04-9cceffaeab6f,46d493dd-fcf8-4dd4-b63d-bf88098a943f
Down194012,76701693388816,176.0,309.0,171.0,156.0,-1.2042772,3.72,163.5,sit,194012,066a64eb-479c-4fbe-af04-9cceffaeab6f,46d493dd-fcf8-4dd4-b63d-bf88098a943f
Move,76701708462253,176.0,309.0,187.0,156.0,-0.83775806,4.41,171.5,sit,194012,066a64eb-479c-4fbe-af04-9cceffaeab6f,46d493dd-fcf8-4dd4-b63d-bf88098a943f
Move,76701773055482,176.0,309.0,187.0,156.0,-0.83775806,4.41,171.5,sit,194012,066a64eb-479c-4fbe-af04-9cceffaeab6f,46d493dd-fcf8-4dd4-b63d-bf88098a943f
Move,76701777817982,176.0,309.0,202.0,156.0,-0.43633232,1.24,179.0,sit,194012,066a64eb-479c-4fbe-af04-9cceffaeab6f,46d493dd-fcf8-4dd4-b63d-bf88098a943f
Up194012,76701778362253,176.0,309.0,202.0,156.0,-0.43633232,1.24,179.0,sit,194012,066a64eb-479c-4fbe-af04-9cceffaeab6f,46d493dd-fcf8-4dd4-b63d-bf88098a943f
Down194012,76701933899232,568.0,658.0,171.0,156.0,1.5707964,4.11,163.5,sit,194012,066a64eb-479c-4fbe-af04-9cceffaeab6f,46d493dd-fcf8-4dd4-b63d-bf88098a943f
Move,76701952864857,568.0,658.0,202.0,171.0,1.553343,5.0099998,186.5,sit,194012,066a64eb-479c-4fbe-af04-9cceffaeab6f,46d493dd-fcf8-4dd4-b63d-bf88098a943f
Move,76702018232566,568.0,658.0,202.0,171.0,1.553343,5.0099998,186.5,sit,194012,066a64eb-479c-4fbe-af04-9cceffaeab6f,46d493dd-fcf8-4dd4-b63d-bf88098a943f
Move,76702029036211,568.0,658.0,218.0,187.0,-1.0471976,1.73,202.5,sit,194012,066a64eb-479c-4fbe-af04-9cceffaeab6f,46d493dd-fcf8-4dd4-b63d-bf88098a943f
