ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,12063209996075,190.0,91.0,171.0,156.0,1.2566371,2.61,163.5,sit,194012,13b7a42c-badf-4907-a736-4a2a0e13fc5c,ca5a9ce3-29f5-4d25-ad7b-caa76069d604
Move,12063219172116,190.0,91.0,140.0,140.0,1.5707964,3.8,140.0,sit,194012,13b7a42c-badf-4907-a736-4a2a0e13fc5c,ca5a9ce3-29f5-4d25-ad7b-caa76069d604
Move,12063327659616,190.0,91.0,140.0,140.0,1.5707964,2.33,140.0,sit,194012,13b7a42c-badf-4907-a736-4a2a0e13fc5c,ca5a9ce3-29f5-4d25-ad7b-caa76069d604
Up194012,12063329311179,190.0,91.0,140.0,140.0,1.5707964,2.33,140.0,sit,194012,13b7a42c-badf-4907-a736-4a2a0e13fc5c,ca5a9ce3-29f5-4d25-ad7b-caa76069d604
Down194012,12063370286179,923.0,486.0,202.0,156.0,0.5934119,5.5099998,179.0,sit,194012,13b7a42c-badf-4907-a736-4a2a0e13fc5c,ca5a9ce3-29f5-4d25-ad7b-caa76069d604
Move,12063449892429,923.0,486.0,187.0,156.0,0.55850536,5.42,171.5,sit,194012,13b7a42c-badf-4907-a736-4a2a0e13fc5c,ca5a9ce3-29f5-4d25-ad7b-caa76069d604
Up194012,12063474524200,923.0,486.0,187.0,156.0,0.55850536,5.42,171.5,sit,194012,13b7a42c-badf-4907-a736-4a2a0e13fc5c,ca5a9ce3-29f5-4d25-ad7b-caa76069d604
Down194012,12063510271075,212.0,294.0,202.0,171.0,-0.94247776,5.25,186.5,sit,194012,13b7a42c-badf-4907-a736-4a2a0e13fc5c,ca5a9ce3-29f5-4d25-ad7b-caa76069d604
Move,12063565852325,212.0,294.0,218.0,171.0,-0.9599311,6.75,194.5,sit,194012,13b7a42c-badf-4907-a736-4a2a0e13fc5c,ca5a9ce3-29f5-4d25-ad7b-caa76069d604
Move,12063615235658,212.0,294.0,202.0,171.0,-0.5934119,5.66,186.5,sit,194012,13b7a42c-badf-4907-a736-4a2a0e13fc5c,ca5a9ce3-29f5-4d25-ad7b-caa76069d604
Move,12063631648158,212.0,294.0,202.0,171.0,-0.5934119,5.66,186.5,sit,194012,13b7a42c-badf-4907-a736-4a2a0e13fc5c,ca5a9ce3-29f5-4d25-ad7b-caa76069d604
Move,12063637625241,212.0,294.0,202.0,156.0,-1.2217305,1.36,179.0,sit,194012,13b7a42c-badf-4907-a736-4a2a0e13fc5c,ca5a9ce3-29f5-4d25-ad7b-caa76069d604
