ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,85325699017707,153.0,106.0,187.0,140.0,-1.553343,3.81,163.5,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Move,85325741902082,153.0,106.0,202.0,140.0,-1.553343,2.27,171.0,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Move,85325751753645,153.0,106.0,218.0,187.0,-1.4660766,1.11,202.5,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Up194012,85325752345832,153.0,106.0,218.0,187.0,-1.4660766,1.11,202.5,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Down194012,85326159543749,890.0,439.0,187.0,156.0,0.87266463,2.3799999,171.5,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Move,85326206115103,890.0,439.0,202.0,171.0,0.7853982,1.2099999,186.5,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Up194012,85326206535936,890.0,439.0,202.0,171.0,0.7853982,1.2099999,186.5,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Down194012,85326466835936,162.0,296.0,171.0,156.0,-0.4537856,3.23,163.5,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Move,85326475630728,162.0,296.0,156.0,156.0,-0.54105204,3.36,156.0,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Move,85326492427603,162.0,296.0,156.0,156.0,-0.54105204,3.36,156.0,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Move,85326503182811,162.0,296.0,187.0,156.0,-0.38397244,1.3399999,171.5,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Up194012,85326503492186,162.0,296.0,187.0,156.0,-0.38397244,1.3399999,171.5,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Down194012,85326885392707,594.0,631.0,202.0,171.0,-1.5358897,4.22,186.5,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Move,85326908792707,594.0,631.0,218.0,171.0,-1.553343,6.96,194.5,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Move,85326942394269,594.0,631.0,218.0,171.0,-1.553343,6.96,194.5,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Move,85326948836457,594.0,631.0,218.0,202.0,-1.5184364,1.4399999,210.0,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Up194012,85326949348957,594.0,631.0,218.0,202.0,-1.5184364,1.4399999,210.0,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Down194012,85327111666144,196.0,99.0,187.0,156.0,-1.4486233,3.87,171.5,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Move,85327156197915,196.0,99.0,202.0,187.0,-1.3613569,1.36,194.5,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Up194012,85327157012499,196.0,99.0,202.0,187.0,-1.3613569,1.36,194.5,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Down194012,85327281226040,618.0,100.0,187.0,171.0,-1.1868238,4.19,179.0,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Move,85327308833853,618.0,100.0,187.0,171.0,-1.2042772,4.11,179.0,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Move,85327325833332,618.0,100.0,187.0,171.0,-1.2042772,4.11,179.0,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Up194012,85327329298957,618.0,100.0,264.0,202.0,-1.2740903,1.35,233.0,sit,194012,7eb417ab-23f4-40d6-ad88-01b17058f5c0,5cfec7f2-d23b-4071-a091-01be6b424182
Down194012,85328978777602,172.0,140.0,171.0,156.0,-0.6632251,3.4399998,163.5,sit,194012,c3929020-5d1c-4112-9564-88bf66974b9c,5cfec7f2-d23b-4071-a091-01be6b424182
Move,85329022679165,172.0,140.0,187.0,171.0,-0.12217305,1.7199999,179.0,sit,194012,c3929020-5d1c-4112-9564-88bf66974b9c,5cfec7f2-d23b-4071-a091-01be6b424182
Up194012,85329023305207,172.0,140.0,187.0,171.0,-0.12217305,1.7199999,179.0,sit,194012,c3929020-5d1c-4112-9564-88bf66974b9c,5cfec7f2-d23b-4071-a091-01be6b424182
Down194012,85329373421873,912.0,468.0,156.0,124.0,0.9250245,2.03,140.0,sit,194012,c3929020-5d1c-4112-9564-88bf66974b9c,5cfec7f2-d23b-4071-a091-01be6b424182
Move,85329426385936,912.0,468.0,187.0,156.0,0.57595867,1.02,171.5,sit,194012,c3929020-5d1c-4112-9564-88bf66974b9c,5cfec7f2-d23b-4071-a091-01be6b424182
Up194012,85329427293748,912.0,468.0,187.0,156.0,0.57595867,1.02,171.5,sit,194012,c3929020-5d1c-4112-9564-88bf66974b9c,5cfec7f2-d23b-4071-a091-01be6b424182
Down194012,85329672381769,139.0,264.0,171.0,140.0,-1.3439035,3.21,155.5,sit,194012,c3929020-5d1c-4112-9564-88bf66974b9c,5cfec7f2-d23b-4071-a091-01be6b424182
Move,85329710223436,139.0,264.0,187.0,156.0,-1.0995574,3.34,171.5,sit,194012,c3929020-5d1c-4112-9564-88bf66974b9c,5cfec7f2-d23b-4071-a091-01be6b424182
