ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,42393528248738,157.0,82.0,187.0,156.0,1.2042772,3.61,171.5,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42393546163321,157.0,82.0,202.0,156.0,1.2391838,4.27,179.0,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42393578844051,157.0,82.0,218.0,171.0,1.2042772,2.11,194.5,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42393589645092,157.0,82.0,264.0,187.0,1.2566371,1.28,225.5,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Up194012,42393590177384,157.0,82.0,264.0,187.0,1.2566371,1.28,225.5,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Down194012,42393633457592,879.0,440.0,187.0,171.0,1.1693705,3.79,179.0,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42393719837280,879.0,440.0,218.0,202.0,0.31415927,1.3199999,210.0,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Up194012,42393720682071,879.0,440.0,218.0,202.0,0.31415927,1.3199999,210.0,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Down194012,42393778654467,196.0,280.0,202.0,171.0,1.553343,2.3999999,186.5,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42393825081550,196.0,280.0,187.0,156.0,1.553343,4.2,171.5,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42393841257592,196.0,280.0,202.0,171.0,1.5009831,1.61,186.5,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Up194012,42393841832071,196.0,280.0,202.0,171.0,1.5009831,1.61,186.5,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Down194012,42394245453946,555.0,633.0,202.0,187.0,-1.2217305,6.04,194.5,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42394267774780,555.0,633.0,218.0,187.0,-1.3613569,8.08,202.5,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42394333395092,555.0,633.0,218.0,187.0,-1.3613569,8.08,202.5,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42394345862280,555.0,633.0,202.0,202.0,-1.0297443,2.49,202.0,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Up194012,42394346339884,555.0,633.0,202.0,202.0,-1.0297443,2.49,202.0,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Down194012,42394445265925,144.0,91.0,202.0,156.0,1.2915436,5.2999997,179.0,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42394508486238,144.0,91.0,218.0,156.0,1.4137167,1.0699999,187.0,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Up194012,42394509140925,144.0,91.0,218.0,156.0,1.4137167,1.0699999,187.0,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Down194012,42394575038321,572.0,84.0,202.0,187.0,-1.37881,6.87,194.5,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42394595927384,572.0,84.0,187.0,187.0,0.017453292,6.5099998,187.0,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42394628982592,572.0,84.0,187.0,187.0,0.017453292,6.5099998,187.0,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Up194012,42394630178425,572.0,84.0,249.0,233.0,-0.9250245,1.75,241.0,sit,194012,75059859-f3fd-4c50-98c8-8694e126256c,b23665e7-d32f-409c-9690-a2eb51e5c945
Down194012,42395056773738,154.0,86.0,187.0,156.0,1.2566371,3.9099998,171.5,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42395071937800,154.0,86.0,202.0,156.0,1.2740903,4.5499997,179.0,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42395117714363,154.0,86.0,218.0,171.0,1.2042772,1.42,194.5,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Up194012,42395118298738,154.0,86.0,218.0,171.0,1.2042772,1.42,194.5,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Down194012,42395186734675,838.0,441.0,187.0,171.0,0.7679449,5.02,179.0,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42395202797696,838.0,441.0,202.0,187.0,0.9075712,6.12,194.5,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42395252375821,838.0,441.0,171.0,156.0,0.33161256,4.0299997,163.5,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42395268536759,838.0,441.0,202.0,187.0,0.9075712,6.12,194.5,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Up194012,42395271257592,838.0,441.0,218.0,202.0,0.2443461,1.22,210.0,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Down194012,42395305220092,203.0,308.0,187.0,140.0,1.5707964,3.86,163.5,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42395318306029,203.0,308.0,202.0,140.0,1.553343,4.8199997,171.0,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42395367635196,203.0,308.0,202.0,140.0,1.553343,4.8199997,171.0,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42395387956029,203.0,308.0,218.0,156.0,1.5358897,1.13,187.0,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Up194012,42395388509675,203.0,308.0,218.0,156.0,1.5358897,1.13,187.0,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Down194012,42395828511758,565.0,648.0,156.0,140.0,-1.2740903,2.83,148.0,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42395842139883,565.0,648.0,218.0,187.0,-1.4137167,7.91,202.5,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42395907576342,565.0,648.0,187.0,187.0,-1.0821041,6.64,187.0,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42395920779988,565.0,648.0,202.0,202.0,-0.83775806,1.9599999,202.0,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Up194012,42395921324258,565.0,648.0,202.0,202.0,-0.83775806,1.9599999,202.0,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Down194012,42395988563842,129.0,75.0,187.0,156.0,1.2740903,3.97,171.5,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42396026690404,129.0,75.0,218.0,171.0,1.2915436,1.65,194.5,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Up194012,42396027429467,129.0,75.0,218.0,171.0,1.2915436,1.65,194.5,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Down194012,42396103956550,562.0,125.0,187.0,187.0,-0.55850536,4.91,187.0,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42396120897696,562.0,125.0,202.0,202.0,-1.5358897,7.74,202.0,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42396153658113,562.0,125.0,202.0,202.0,-1.5358897,7.74,202.0,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Up194012,42396156446654,562.0,125.0,233.0,202.0,-1.553343,2.47,217.5,sit,194012,d7731b6d-e88d-48d0-812a-909a255c19fb,b23665e7-d32f-409c-9690-a2eb51e5c945
Down194012,42396510462800,149.0,112.0,202.0,140.0,1.37881,4.79,171.0,sit,194012,46256cc7-98d4-4ede-adae-686bcc686538,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42396530909154,149.0,112.0,218.0,140.0,1.3962634,5.0899997,179.0,sit,194012,46256cc7-98d4-4ede-adae-686bcc686538,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42396547012800,149.0,112.0,202.0,140.0,1.3962634,4.61,171.0,sit,194012,46256cc7-98d4-4ede-adae-686bcc686538,b23665e7-d32f-409c-9690-a2eb51e5c945
Move,42396562660717,149.0,112.0,218.0,156.0,1.4137167,1.8399999,187.0,sit,194012,46256cc7-98d4-4ede-adae-686bcc686538,b23665e7-d32f-409c-9690-a2eb51e5c945
Up194012,42396563158633,149.0,112.0,218.0,156.0,1.4137167,1.8399999,187.0,sit,194012,46256cc7-98d4-4ede-adae-686bcc686538,b23665e7-d32f-409c-9690-a2eb51e5c945
Down194012,42396621020613,814.0,428.0,187.0,187.0,1.0297443,2.57,187.0,sit,194012,46256cc7-98d4-4ede-adae-686bcc686538,b23665e7-d32f-409c-9690-a2eb51e5c945
