ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,32365330089852,185.0,81.0,296.0,156.0,0.8552113,7.89,226.0,sit,194012,7198f187-b90f-43a7-a778-95a0b0d13839,56f69a82-651f-44dc-ae0e-263eed21b493
Move,32365389783602,185.0,81.0,264.0,140.0,0.9250245,6.3799996,202.0,sit,194012,7198f187-b90f-43a7-a778-95a0b0d13839,56f69a82-651f-44dc-ae0e-263eed21b493
Move,32365393429435,185.0,81.0,280.0,171.0,0.9773844,2.59,225.5,sit,194012,7198f187-b90f-43a7-a778-95a0b0d13839,56f69a82-651f-44dc-ae0e-263eed21b493
Up194012,32365394516935,185.0,81.0,280.0,171.0,0.9773844,2.59,225.5,sit,194012,7198f187-b90f-43a7-a778-95a0b0d13839,56f69a82-651f-44dc-ae0e-263eed21b493
Down194012,32365497786206,948.0,471.0,233.0,156.0,-1.1170107,6.33,194.5,sit,194012,7198f187-b90f-43a7-a778-95a0b0d13839,56f69a82-651f-44dc-ae0e-263eed21b493
Move,32365522908602,948.0,471.0,249.0,156.0,-1.1693705,6.6499996,202.5,sit,194012,7198f187-b90f-43a7-a778-95a0b0d13839,56f69a82-651f-44dc-ae0e-263eed21b493
Move,32365538543497,948.0,471.0,249.0,156.0,-1.1693705,6.6499996,202.5,sit,194012,7198f187-b90f-43a7-a778-95a0b0d13839,56f69a82-651f-44dc-ae0e-263eed21b493
Move,32365555744018,948.0,471.0,249.0,156.0,-1.1693705,6.6499996,202.5,sit,194012,7198f187-b90f-43a7-a778-95a0b0d13839,56f69a82-651f-44dc-ae0e-263eed21b493
Up194012,32365558251831,948.0,471.0,233.0,187.0,-1.0995574,1.91,210.0,sit,194012,7198f187-b90f-43a7-a778-95a0b0d13839,56f69a82-651f-44dc-ae0e-263eed21b493
Down194012,32365746036206,216.0,270.0,311.0,171.0,1.0821041,9.07,241.0,sit,194012,7198f187-b90f-43a7-a778-95a0b0d13839,56f69a82-651f-44dc-ae0e-263eed21b493
