ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,9054984127263,869.0,494.0,171.0,156.0,1.1868238,3.33,163.5,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Move,9055027159034,869.0,494.0,202.0,156.0,1.4137167,0.95,179.0,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Up194012,9055027829346,869.0,494.0,202.0,156.0,1.4137167,0.95,179.0,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Down194012,9055219868409,162.0,277.0,202.0,156.0,-1.2391838,3.4399998,179.0,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Move,9055228845492,162.0,277.0,187.0,156.0,-1.2740903,3.21,171.5,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Move,9055245546013,162.0,277.0,187.0,156.0,-1.2740903,3.21,171.5,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Move,9055254510596,162.0,277.0,218.0,171.0,-1.2217305,1.31,194.5,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Up194012,9055255737680,162.0,277.0,218.0,171.0,-1.2217305,1.31,194.5,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Down194012,9055348906950,573.0,655.0,156.0,156.0,1.3264502,3.83,156.0,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Move,9055359828305,573.0,655.0,202.0,187.0,1.4660766,6.8999996,194.5,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Move,9055376151742,573.0,655.0,202.0,187.0,1.4660766,6.8999996,194.5,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Move,9055392671534,573.0,655.0,202.0,187.0,1.4660766,6.8999996,194.5,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Move,9055409373617,573.0,655.0,202.0,202.0,-1.4137167,1.18,202.0,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Up194012,9055410561117,573.0,655.0,202.0,202.0,-1.4137167,1.18,202.0,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Down194012,9055493143409,162.0,100.0,187.0,140.0,1.5184364,2.1399999,163.5,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Move,9055508418409,162.0,100.0,218.0,140.0,1.5009831,4.7999997,179.0,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Move,9055541266325,162.0,100.0,218.0,140.0,1.5009831,4.7999997,179.0,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Move,9055548164242,162.0,100.0,218.0,140.0,1.5184364,2.24,179.0,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Up194012,9055549353825,162.0,100.0,218.0,140.0,1.5184364,2.24,179.0,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Down194012,9055640152784,570.0,134.0,187.0,156.0,-0.2268928,2.3899999,171.5,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Move,9055655689242,570.0,134.0,218.0,187.0,-1.2740903,7.7999997,202.5,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Move,9055671649138,570.0,134.0,218.0,187.0,-1.2740903,7.7999997,202.5,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Move,9055694060596,570.0,134.0,202.0,187.0,-1.3613569,1.8,194.5,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Up194012,9055694569971,570.0,134.0,202.0,187.0,-1.3613569,1.8,194.5,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Down194012,9056017151742,162.0,77.0,187.0,156.0,1.2915436,3.49,171.5,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
Move,9056027158513,162.0,77.0,218.0,156.0,1.3613569,4.67,187.0,sit,194012,fff333cd-a3d4-47ac-a7f9-63fe6413cd2b,198823ab-5913-46d6-9291-13385246a155
