ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,85941192721260,211.0,109.0,202.0,124.0,1.3439035,3.1399999,163.0,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85941197050947,211.0,109.0,218.0,124.0,1.3439035,3.37,171.0,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Up194012,85941261524385,211.0,109.0,218.0,124.0,1.3439035,3.37,171.0,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Down194012,85941336781676,880.0,463.0,187.0,140.0,1.5358897,2.45,163.5,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85941417624906,880.0,463.0,202.0,187.0,1.2915436,1.26,194.5,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Up194012,85941418183239,880.0,463.0,202.0,187.0,1.2915436,1.26,194.5,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Down194012,85941493341572,203.0,284.0,218.0,156.0,-1.43117,3.26,187.0,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85941581461885,203.0,284.0,280.0,171.0,-1.37881,1.5799999,225.5,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Up194012,85941582080635,203.0,284.0,280.0,171.0,-1.37881,1.5799999,225.5,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Down194012,85941683870739,589.0,637.0,187.0,171.0,-1.134464,4.08,179.0,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85941693927510,589.0,637.0,202.0,171.0,-1.4137167,6.54,186.5,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85941743434280,589.0,637.0,187.0,171.0,-1.2740903,5.14,179.0,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85941754007197,589.0,637.0,218.0,202.0,-1.0471976,1.7099999,210.0,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Up194012,85941754562926,589.0,637.0,218.0,202.0,-1.0471976,1.7099999,210.0,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Down194012,85941837159280,225.0,84.0,249.0,140.0,1.1693705,4.5699997,194.5,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85941909100426,225.0,84.0,233.0,124.0,1.2042772,3.98,178.5,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Up194012,85941909693655,225.0,84.0,233.0,124.0,1.2042772,3.98,178.5,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Down194012,85942029097822,619.0,141.0,187.0,171.0,-1.0995574,6.25,179.0,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85942057734801,619.0,141.0,202.0,171.0,-1.1170107,6.74,186.5,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85942074550947,619.0,141.0,187.0,171.0,-1.0995574,6.37,179.0,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85942106460322,619.0,141.0,264.0,218.0,-1.37881,1.6999999,241.0,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Up194012,85942106980635,619.0,141.0,264.0,218.0,-1.37881,1.6999999,241.0,sit,194012,ff9dffff-f7b5-48cc-9334-2565b2eb1ee1,56f8ea86-c612-4bfa-a456-df25f66fa29f
Down194012,85942416294176,213.0,111.0,218.0,124.0,1.3264502,2.85,171.0,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85942438551989,213.0,111.0,218.0,124.0,1.3264502,3.4499998,171.0,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85942501149905,213.0,111.0,233.0,171.0,1.2217305,1.51,202.0,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Up194012,85942501815530,213.0,111.0,233.0,171.0,1.2217305,1.51,202.0,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Down194012,85942608705634,900.0,480.0,187.0,171.0,1.5184364,4.23,179.0,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85942681339489,900.0,480.0,202.0,187.0,1.3264502,1.39,194.5,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Up194012,85942682092093,900.0,480.0,202.0,187.0,1.3264502,1.39,194.5,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Down194012,85942838401468,197.0,239.0,202.0,124.0,1.5707964,2.9399998,163.0,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85942869615009,197.0,239.0,218.0,124.0,1.5707964,3.59,171.0,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85942902069697,197.0,239.0,218.0,124.0,1.5707964,3.59,171.0,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85942918390009,197.0,239.0,280.0,156.0,-1.5358897,1.48,218.0,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Up194012,85942918909801,197.0,239.0,280.0,156.0,-1.5358897,1.48,218.0,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Down194012,85943338114489,589.0,632.0,187.0,171.0,-1.1693705,4.4,179.0,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85943366286884,589.0,632.0,202.0,171.0,-1.5009831,6.7799997,186.5,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85943402974905,589.0,632.0,171.0,156.0,-0.19198622,3.9099998,163.5,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Up194012,85943403758759,589.0,632.0,171.0,156.0,-0.19198622,3.9099998,163.5,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Down194012,85943612404072,229.0,146.0,249.0,140.0,1.3264502,4.22,194.5,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85943664378551,229.0,146.0,233.0,140.0,1.3439035,4.2799997,186.5,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85943680672822,229.0,146.0,233.0,140.0,1.4137167,2.23,186.5,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85943689312926,229.0,146.0,327.0,156.0,1.5009831,1.3399999,241.5,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Up194012,85943689813447,229.0,146.0,327.0,156.0,1.5009831,1.3399999,241.5,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Down194012,85943765726988,628.0,145.0,187.0,171.0,-1.012291,4.6,179.0,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85943780254593,628.0,145.0,202.0,187.0,-1.1170107,7.1499996,194.5,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85943812656676,628.0,145.0,202.0,187.0,-1.1170107,7.1499996,194.5,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85943821071780,628.0,145.0,202.0,202.0,-0.87266463,2.61,202.0,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Up194012,85943821690009,628.0,145.0,202.0,202.0,-0.87266463,2.61,202.0,sit,194012,0121d62b-f439-4b4c-bd26-63140d658225,56f8ea86-c612-4bfa-a456-df25f66fa29f
Down194012,85944582141051,230.0,106.0,171.0,124.0,1.2217305,2.57,147.5,sit,194012,c40b90fe-87e3-4fe3-8545-00024abe08a8,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85944596427509,230.0,106.0,218.0,124.0,1.3613569,3.4099998,171.0,sit,194012,c40b90fe-87e3-4fe3-8545-00024abe08a8,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85944678509801,230.0,106.0,233.0,171.0,1.2391838,1.56,202.0,sit,194012,c40b90fe-87e3-4fe3-8545-00024abe08a8,56f8ea86-c612-4bfa-a456-df25f66fa29f
Up194012,85944679094176,230.0,106.0,233.0,171.0,1.2391838,1.56,202.0,sit,194012,c40b90fe-87e3-4fe3-8545-00024abe08a8,56f8ea86-c612-4bfa-a456-df25f66fa29f
Down194012,85944765731676,885.0,445.0,187.0,156.0,1.5358897,4.4,171.5,sit,194012,c40b90fe-87e3-4fe3-8545-00024abe08a8,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85944859389488,885.0,445.0,202.0,187.0,1.3089969,1.14,194.5,sit,194012,c40b90fe-87e3-4fe3-8545-00024abe08a8,56f8ea86-c612-4bfa-a456-df25f66fa29f
Up194012,85944860215009,885.0,445.0,202.0,187.0,1.3089969,1.14,194.5,sit,194012,c40b90fe-87e3-4fe3-8545-00024abe08a8,56f8ea86-c612-4bfa-a456-df25f66fa29f
Down194012,85944970898863,207.0,274.0,218.0,156.0,-1.4486233,3.25,187.0,sit,194012,c40b90fe-87e3-4fe3-8545-00024abe08a8,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85945047993134,207.0,274.0,280.0,171.0,-1.37881,1.88,225.5,sit,194012,c40b90fe-87e3-4fe3-8545-00024abe08a8,56f8ea86-c612-4bfa-a456-df25f66fa29f
Up194012,85945048793134,207.0,274.0,280.0,171.0,-1.37881,1.88,225.5,sit,194012,c40b90fe-87e3-4fe3-8545-00024abe08a8,56f8ea86-c612-4bfa-a456-df25f66fa29f
Down194012,85945208903030,573.0,630.0,171.0,156.0,-0.10471976,3.31,163.5,sit,194012,c40b90fe-87e3-4fe3-8545-00024abe08a8,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85945225746259,573.0,630.0,202.0,171.0,-1.43117,6.3399997,186.5,sit,194012,c40b90fe-87e3-4fe3-8545-00024abe08a8,56f8ea86-c612-4bfa-a456-df25f66fa29f
Move,85945275793655,573.0,630.0,202.0,171.0,-1.43117,6.3399997,186.5,sit,194012,c40b90fe-87e3-4fe3-8545-00024abe08a8,56f8ea86-c612-4bfa-a456-df25f66fa29f
Up194012,85945277526988,573.0,630.0,233.0,202.0,-1.3962634,2.77,217.5,sit,194012,c40b90fe-87e3-4fe3-8545-00024abe08a8,56f8ea86-c612-4bfa-a456-df25f66fa29f
Down194012,85945379101988,233.0,113.0,171.0,124.0,1.2391838,2.49,147.5,sit,194012,c40b90fe-87e3-4fe3-8545-00024abe08a8,56f8ea86-c612-4bfa-a456-df25f66fa29f
