ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,92658646619714,260.0,138.0,218.0,171.0,-0.9773844,3.35,194.5,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Move,92658662475964,260.0,138.0,233.0,171.0,-1.0995574,7.0299997,202.0,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Move,92658711493151,260.0,138.0,218.0,171.0,-0.9773844,6.14,194.5,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Up194012,92658726279610,260.0,138.0,218.0,171.0,-0.9773844,6.14,194.5,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Down194012,92659041176485,825.0,485.0,202.0,171.0,-1.5009831,4.3199997,186.5,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Move,92659072638985,825.0,485.0,233.0,171.0,-1.4835298,6.3199997,202.0,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Move,92659105907735,825.0,485.0,218.0,171.0,1.5707964,5.44,194.5,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Move,92659117149922,825.0,485.0,249.0,202.0,-1.5184364,1.73,225.5,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Up194012,92659117464506,825.0,485.0,249.0,202.0,-1.5184364,1.73,225.5,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Down194012,92659414669193,275.0,309.0,218.0,187.0,-0.9773844,7.14,202.5,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Move,92659434228047,275.0,309.0,202.0,171.0,-1.2391838,6.56,186.5,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Move,92659450630651,275.0,309.0,202.0,171.0,-1.2391838,6.56,186.5,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Move,92659483331693,275.0,309.0,218.0,202.0,-1.134464,1.68,210.0,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Up194012,92659483848360,275.0,309.0,218.0,202.0,-1.134464,1.68,210.0,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Down194012,92659708559297,496.0,606.0,202.0,171.0,-1.37881,3.47,186.5,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Move,92659723670235,496.0,606.0,218.0,171.0,1.5707964,6.66,194.5,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Move,92659768629089,496.0,606.0,171.0,156.0,-1.5184364,3.1,163.5,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Up194012,92659769382735,496.0,606.0,171.0,156.0,-1.5184364,3.1,163.5,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Down194012,92660058495235,222.0,127.0,202.0,171.0,-0.9773844,3.21,186.5,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Move,92660118165026,222.0,127.0,233.0,202.0,-0.4886922,2.08,217.5,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
Up194012,92660118856172,222.0,127.0,233.0,202.0,-0.4886922,2.08,217.5,sit,194012,f354d052-b5cd-4750-a4af-958415e433eb,eff4e302-7430-4f65-b36e-a8bbef0e5679
