ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,63978942168882,182.0,91.0,187.0,171.0,1.0995574,3.6399999,179.0,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Move,63978957992319,182.0,91.0,218.0,171.0,1.2042772,5.3599997,194.5,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Move,63979007173049,182.0,91.0,187.0,171.0,1.1519173,5.04,179.0,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Move,63979032915236,182.0,91.0,264.0,187.0,1.2915436,1.6999999,225.5,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Up194012,63979034076694,182.0,91.0,264.0,187.0,1.2915436,1.6999999,225.5,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Down194012,63979562785028,909.0,442.0,156.0,140.0,-1.2217305,2.1499999,148.0,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Move,63979597060548,909.0,442.0,187.0,140.0,-1.43117,3.28,163.5,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Move,63979630055340,909.0,442.0,187.0,140.0,-1.43117,3.28,163.5,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Move,63979645975132,909.0,442.0,187.0,140.0,-1.43117,3.28,163.5,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Move,63979674296486,909.0,442.0,249.0,156.0,-1.4835298,1.14,202.5,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Up194012,63979674999090,909.0,442.0,249.0,156.0,-1.4835298,1.14,202.5,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Down194012,63980026901173,213.0,294.0,202.0,171.0,1.2915436,4.2799997,186.5,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Move,63980122500132,213.0,294.0,187.0,171.0,1.2566371,4.41,179.0,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Move,63980139216798,213.0,294.0,187.0,171.0,1.2566371,4.41,179.0,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Move,63980146361590,213.0,294.0,218.0,202.0,0.38397244,1.1899999,210.0,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Up194012,63980147439194,213.0,294.0,218.0,202.0,0.38397244,1.1899999,210.0,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Down194012,63980453397527,559.0,660.0,187.0,156.0,-1.3613569,3.5,171.5,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Move,63980544398569,559.0,660.0,202.0,156.0,-1.3613569,2.18,179.0,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Up194012,63980545620444,559.0,660.0,202.0,156.0,-1.3613569,2.18,179.0,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Down194012,63980833957944,192.0,102.0,187.0,156.0,1.3264502,3.28,171.5,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Move,63980844851694,192.0,102.0,202.0,171.0,1.1519173,5.3199997,186.5,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
Move,63980893820444,192.0,102.0,187.0,171.0,1.1868238,5.22,179.0,sit,194012,908ac5cb-a5bb-402a-81d9-c1e447c50ecc,cc1c6ab4-02a1-4aca-a8d9-e56826f75650
