ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,409164342644,121.0,106.0,187.0,140.0,-1.43117,3.1999998,163.5,sit,194012,7fa33ebb-b9b8-49a5-9e10-7ef45c38a070,921ba1f5-e62c-4b39-8799-f95cb24180af
Move,409231756707,121.0,106.0,202.0,140.0,-1.4660766,1.49,171.0,sit,194012,7fa33ebb-b9b8-49a5-9e10-7ef45c38a070,921ba1f5-e62c-4b39-8799-f95cb24180af
Up194012,409241556186,121.0,106.0,202.0,140.0,-1.4660766,1.49,171.0,sit,194012,7fa33ebb-b9b8-49a5-9e10-7ef45c38a070,921ba1f5-e62c-4b39-8799-f95cb24180af
Down194012,409686384311,916.0,488.0,171.0,140.0,0.34906584,2.22,155.5,sit,194012,7fa33ebb-b9b8-49a5-9e10-7ef45c38a070,921ba1f5-e62c-4b39-8799-f95cb24180af
Move,409722096811,916.0,488.0,187.0,156.0,0.31415927,1.5899999,171.5,sit,194012,7fa33ebb-b9b8-49a5-9e10-7ef45c38a070,921ba1f5-e62c-4b39-8799-f95cb24180af
Move,409727943165,916.0,488.0,202.0,156.0,0.2443461,0.89,179.0,sit,194012,7fa33ebb-b9b8-49a5-9e10-7ef45c38a070,921ba1f5-e62c-4b39-8799-f95cb24180af
Up194012,409728682228,916.0,488.0,202.0,156.0,0.2443461,0.89,179.0,sit,194012,7fa33ebb-b9b8-49a5-9e10-7ef45c38a070,921ba1f5-e62c-4b39-8799-f95cb24180af
Down194012,410546250978,87.0,316.0,311.0,171.0,0.36651915,4.5499997,241.0,sit,194012,7fa33ebb-b9b8-49a5-9e10-7ef45c38a070,921ba1f5-e62c-4b39-8799-f95cb24180af
Up194012,410549922853,87.0,316.0,311.0,171.0,0.36651915,4.5499997,241.0,sit,194012,7fa33ebb-b9b8-49a5-9e10-7ef45c38a070,921ba1f5-e62c-4b39-8799-f95cb24180af
Down194012,411024906186,585.0,657.0,156.0,140.0,-0.27925268,2.25,148.0,sit,194012,7fa33ebb-b9b8-49a5-9e10-7ef45c38a070,921ba1f5-e62c-4b39-8799-f95cb24180af
Move,411070331186,585.0,657.0,187.0,156.0,-1.5009831,1.64,171.5,sit,194012,7fa33ebb-b9b8-49a5-9e10-7ef45c38a070,921ba1f5-e62c-4b39-8799-f95cb24180af
