ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,69051850547274,167.0,117.0,156.0,140.0,1.5707964,2.4299998,148.0,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Move,69051871754566,167.0,117.0,187.0,140.0,-1.553343,3.29,163.5,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Move,69051905021233,167.0,117.0,156.0,140.0,1.5707964,2.98,148.0,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Move,69051921362378,167.0,117.0,187.0,140.0,-1.553343,3.29,163.5,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Move,69051943368628,167.0,117.0,218.0,187.0,-1.3962634,1.1999999,202.5,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69051944739983,167.0,117.0,218.0,187.0,-1.3962634,1.1999999,202.5,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69052606228524,889.0,496.0,202.0,140.0,0.87266463,2.3799999,171.0,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Move,69052633241545,889.0,496.0,187.0,140.0,0.9075712,2.75,163.5,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Move,69052666725920,889.0,496.0,202.0,140.0,0.9075712,3.1699998,171.0,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Move,69052683127483,889.0,496.0,187.0,140.0,0.9075712,2.75,163.5,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Move,69052699678003,889.0,496.0,187.0,140.0,0.9075712,2.75,163.5,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Move,69052716380608,889.0,496.0,218.0,156.0,0.9250245,1.14,187.0,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69052717435295,889.0,496.0,218.0,156.0,0.9250245,1.14,187.0,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69053412325920,211.0,301.0,187.0,140.0,-1.4660766,2.52,163.5,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Move,69053478113941,211.0,301.0,187.0,140.0,-1.43117,2.84,163.5,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Move,69053491466024,211.0,301.0,202.0,171.0,-1.2740903,1.35,186.5,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69053492744149,211.0,301.0,202.0,171.0,-1.2740903,1.35,186.5,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69054315180607,534.0,678.0,171.0,140.0,-1.5009831,3.32,155.5,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Move,69054415837899,534.0,678.0,202.0,156.0,-1.4137167,1.02,179.0,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69054417037378,534.0,678.0,202.0,156.0,-1.4137167,1.02,179.0,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69055314874878,193.0,106.0,187.0,140.0,1.5707964,4.0099998,163.5,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Move,69055416045190,193.0,106.0,202.0,156.0,1.5707964,1.73,179.0,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Move,69055423897795,193.0,106.0,249.0,187.0,1.553343,1.0699999,218.0,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69055425054565,193.0,106.0,249.0,187.0,1.553343,1.0699999,218.0,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69055558365503,543.0,112.0,187.0,140.0,-1.5184364,3.57,163.5,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Move,69055614446232,543.0,112.0,202.0,187.0,-1.1170107,2.09,194.5,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Move,69055620780086,543.0,112.0,218.0,202.0,-1.1693705,1.22,210.0,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69055621358732,543.0,112.0,218.0,202.0,-1.1693705,1.22,210.0,sit,194012,796d781a-483f-46b3-b440-3d4b9d0f19a9,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69056884493628,175.0,116.0,187.0,140.0,1.553343,3.1399999,163.5,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Move,69056905803003,175.0,116.0,202.0,140.0,1.5707964,3.8899999,171.0,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Move,69056922171753,175.0,116.0,202.0,140.0,1.5707964,3.8899999,171.0,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Move,69056938547794,175.0,116.0,156.0,140.0,1.5707964,2.78,148.0,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Move,69056955045711,175.0,116.0,202.0,140.0,1.5707964,3.8899999,171.0,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Move,69056963578524,175.0,116.0,249.0,171.0,-1.5358897,1.24,210.0,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69056964681649,175.0,116.0,249.0,171.0,-1.5358897,1.24,210.0,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69057232278003,881.0,480.0,202.0,156.0,0.8552113,2.25,179.0,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Move,69057352972794,881.0,480.0,202.0,156.0,0.9250245,3.53,179.0,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Move,69057357834253,881.0,480.0,218.0,171.0,0.87266463,1.75,194.5,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69057359093628,881.0,480.0,218.0,171.0,0.87266463,1.75,194.5,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69058378826961,215.0,290.0,187.0,156.0,-1.3089969,2.99,171.5,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Move,69058429930086,215.0,290.0,202.0,156.0,-1.2566371,4.21,179.0,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Move,69058445779044,215.0,290.0,202.0,156.0,-1.2566371,4.21,179.0,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Move,69058462251961,215.0,290.0,202.0,156.0,-1.2566371,4.21,179.0,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Move,69058478771752,215.0,290.0,202.0,156.0,-1.2566371,4.21,179.0,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Move,69058499062377,215.0,290.0,202.0,171.0,-1.0821041,1.48,186.5,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69058500444669,215.0,290.0,202.0,171.0,-1.0821041,1.48,186.5,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69058701942586,543.0,649.0,171.0,140.0,-1.4486233,3.1399999,155.5,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Move,69058711271232,543.0,649.0,187.0,171.0,-1.1693705,4.7,179.0,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Move,69058793210294,543.0,649.0,202.0,202.0,-1.2566371,1.65,202.0,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69058794183211,543.0,649.0,202.0,202.0,-1.2566371,1.65,202.0,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69059306163940,195.0,112.0,187.0,140.0,1.5707964,3.7099998,163.5,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Move,69059401521752,195.0,112.0,202.0,187.0,-1.37881,1.35,194.5,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69059402878002,195.0,112.0,202.0,187.0,-1.37881,1.35,194.5,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69059595278002,548.0,131.0,187.0,171.0,-1.4835298,4.56,179.0,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Move,69059655187898,548.0,131.0,202.0,187.0,-1.3962634,2.31,194.5,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Move,69059664588419,548.0,131.0,249.0,202.0,1.5707964,1.49,225.5,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69059665116023,548.0,131.0,249.0,202.0,1.5707964,1.49,225.5,sit,194012,33b05e32-5998-4e92-9e50-dcb4408f5fae,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69060989819669,169.0,101.0,156.0,140.0,1.5358897,2.48,148.0,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Move,69061012284252,169.0,101.0,202.0,140.0,1.553343,3.9299998,171.0,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Move,69061079072273,169.0,101.0,202.0,140.0,1.553343,3.9299998,171.0,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Move,69061095101440,169.0,101.0,202.0,140.0,1.553343,3.9299998,171.0,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69061106194148,169.0,101.0,249.0,156.0,1.5707964,1.36,202.5,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69061356992585,927.0,488.0,202.0,140.0,0.80285144,2.85,171.0,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Move,69061458406127,927.0,488.0,233.0,171.0,0.94247776,1.67,202.0,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69061458925398,927.0,488.0,233.0,171.0,0.94247776,1.67,202.0,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69061748339981,218.0,278.0,187.0,156.0,-1.2915436,3.75,171.5,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Move,69061839884773,218.0,278.0,202.0,171.0,-1.2566371,1.93,186.5,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Move,69061843131648,218.0,278.0,218.0,187.0,-1.2740903,1.2099999,202.5,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69061843625919,218.0,278.0,218.0,187.0,-1.2740903,1.2099999,202.5,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69062070513419,553.0,661.0,187.0,156.0,-1.5184364,2.3999999,171.5,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Move,69062088490502,553.0,661.0,171.0,156.0,-1.5358897,3.4299998,163.5,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Move,69062137856127,553.0,661.0,171.0,156.0,-1.5358897,3.4299998,163.5,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69062139495189,553.0,661.0,218.0,202.0,1.2566371,1.27,210.0,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69062480935294,184.0,101.0,187.0,140.0,-1.553343,2.3999999,163.5,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Move,69062573676439,184.0,101.0,202.0,156.0,-1.5358897,1.54,179.0,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69062574857689,184.0,101.0,202.0,156.0,-1.5358897,1.54,179.0,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69062784268106,556.0,114.0,187.0,156.0,-1.553343,3.6799998,171.5,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Move,69062828391023,556.0,114.0,202.0,187.0,-1.2391838,2.04,194.5,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69062828994668,556.0,114.0,202.0,187.0,-1.2391838,2.04,194.5,sit,194012,92056103-43cb-4688-b4a4-aaa6742adf6e,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69063917138418,155.0,92.0,202.0,156.0,1.553343,4.91,179.0,sit,194012,a1b1b55a-9a8a-4505-a5cc-55a370fa11f9,873ff34c-e067-4701-8495-f75120fe551e
Move,69063975467064,155.0,92.0,187.0,156.0,-1.553343,3.6599998,171.5,sit,194012,a1b1b55a-9a8a-4505-a5cc-55a370fa11f9,873ff34c-e067-4701-8495-f75120fe551e
Move,69063991459772,155.0,92.0,218.0,156.0,-1.5358897,1.41,187.0,sit,194012,a1b1b55a-9a8a-4505-a5cc-55a370fa11f9,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69063994365502,155.0,92.0,218.0,156.0,-1.5358897,1.41,187.0,sit,194012,a1b1b55a-9a8a-4505-a5cc-55a370fa11f9,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69064230868627,896.0,485.0,202.0,156.0,0.83775806,2.72,179.0,sit,194012,a1b1b55a-9a8a-4505-a5cc-55a370fa11f9,873ff34c-e067-4701-8495-f75120fe551e
Move,69064314403002,896.0,485.0,218.0,171.0,0.8552113,1.75,194.5,sit,194012,a1b1b55a-9a8a-4505-a5cc-55a370fa11f9,873ff34c-e067-4701-8495-f75120fe551e
Up194012,69064315134252,896.0,485.0,218.0,171.0,0.8552113,1.75,194.5,sit,194012,a1b1b55a-9a8a-4505-a5cc-55a370fa11f9,873ff34c-e067-4701-8495-f75120fe551e
Down194012,69064599473835,192.0,270.0,187.0,156.0,-1.2391838,2.8899999,171.5,sit,194012,a1b1b55a-9a8a-4505-a5cc-55a370fa11f9,873ff34c-e067-4701-8495-f75120fe551e
Move,69064687268627,192.0,270.0,202.0,171.0,-1.134464,2.06,186.5,sit,194012,a1b1b55a-9a8a-4505-a5cc-55a370fa11f9,873ff34c-e067-4701-8495-f75120fe551e
