ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,56762716756962,137.0,110.0,156.0,140.0,0.4537856,2.26,148.0,sit,194012,31626db9-ef96-4f26-9eb2-a1ff94a21b41,99e6fe53-61c9-4985-b3ff-8181091f0c00
Move,56762791704358,137.0,110.0,171.0,156.0,1.4835298,1.1899999,163.5,sit,194012,31626db9-ef96-4f26-9eb2-a1ff94a21b41,99e6fe53-61c9-4985-b3ff-8181091f0c00
Up194012,56762793109046,137.0,110.0,171.0,156.0,1.4835298,1.1899999,163.5,sit,194012,31626db9-ef96-4f26-9eb2-a1ff94a21b41,99e6fe53-61c9-4985-b3ff-8181091f0c00
Down194012,56762890593421,903.0,486.0,156.0,140.0,-0.20943952,1.9599999,148.0,sit,194012,31626db9-ef96-4f26-9eb2-a1ff94a21b41,99e6fe53-61c9-4985-b3ff-8181091f0c00
Move,56762961370504,903.0,486.0,171.0,156.0,-0.2443461,0.96,163.5,sit,194012,31626db9-ef96-4f26-9eb2-a1ff94a21b41,99e6fe53-61c9-4985-b3ff-8181091f0c00
Up194012,56762962025191,903.0,486.0,171.0,156.0,-0.2443461,0.96,163.5,sit,194012,31626db9-ef96-4f26-9eb2-a1ff94a21b41,99e6fe53-61c9-4985-b3ff-8181091f0c00
Down194012,56763030005400,120.0,300.0,156.0,156.0,0.41887903,1.93,156.0,sit,194012,31626db9-ef96-4f26-9eb2-a1ff94a21b41,99e6fe53-61c9-4985-b3ff-8181091f0c00
Move,56763053181441,120.0,300.0,171.0,140.0,0.27925268,2.03,155.5,sit,194012,31626db9-ef96-4f26-9eb2-a1ff94a21b41,99e6fe53-61c9-4985-b3ff-8181091f0c00
Move,56763069189254,120.0,300.0,171.0,140.0,0.27925268,2.03,155.5,sit,194012,31626db9-ef96-4f26-9eb2-a1ff94a21b41,99e6fe53-61c9-4985-b3ff-8181091f0c00
Move,56763118479358,120.0,300.0,171.0,140.0,0.27925268,2.03,155.5,sit,194012,31626db9-ef96-4f26-9eb2-a1ff94a21b41,99e6fe53-61c9-4985-b3ff-8181091f0c00
Move,56763123960608,120.0,300.0,156.0,156.0,1.134464,0.85999995,156.0,sit,194012,31626db9-ef96-4f26-9eb2-a1ff94a21b41,99e6fe53-61c9-4985-b3ff-8181091f0c00
Up194012,56763125662170,120.0,300.0,156.0,156.0,1.134464,0.85999995,156.0,sit,194012,31626db9-ef96-4f26-9eb2-a1ff94a21b41,99e6fe53-61c9-4985-b3ff-8181091f0c00
Down194012,56763413550712,573.0,659.0,156.0,156.0,-1.1868238,2.07,156.0,sit,194012,31626db9-ef96-4f26-9eb2-a1ff94a21b41,99e6fe53-61c9-4985-b3ff-8181091f0c00
