ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,30632229196366,166.0,64.0,171.0,156.0,-0.9250245,4.56,163.5,sit,194012,fbe0e959-1474-43f9-864d-ac6ab930f41b,c08d4dba-8002-4f74-b2cb-ae371b08d036
Move,30632259471887,166.0,64.0,187.0,171.0,-1.012291,5.23,179.0,sit,194012,fbe0e959-1474-43f9-864d-ac6ab930f41b,c08d4dba-8002-4f74-b2cb-ae371b08d036
Move,30632292368762,166.0,64.0,171.0,156.0,-0.94247776,4.48,163.5,sit,194012,fbe0e959-1474-43f9-864d-ac6ab930f41b,c08d4dba-8002-4f74-b2cb-ae371b08d036
Move,30632324776053,166.0,64.0,187.0,171.0,-1.012291,5.23,179.0,sit,194012,fbe0e959-1474-43f9-864d-ac6ab930f41b,c08d4dba-8002-4f74-b2cb-ae371b08d036
Move,30632329725533,166.0,64.0,202.0,187.0,-0.6457718,1.37,194.5,sit,194012,fbe0e959-1474-43f9-864d-ac6ab930f41b,c08d4dba-8002-4f74-b2cb-ae371b08d036
Up194012,30632330128137,166.0,64.0,202.0,187.0,-0.6457718,1.37,194.5,sit,194012,fbe0e959-1474-43f9-864d-ac6ab930f41b,c08d4dba-8002-4f74-b2cb-ae371b08d036
Down194012,30632717479699,828.0,474.0,202.0,171.0,0.5235988,1.5999999,186.5,sit,194012,fbe0e959-1474-43f9-864d-ac6ab930f41b,c08d4dba-8002-4f74-b2cb-ae371b08d036
Move,30632735597928,828.0,474.0,156.0,140.0,0.80285144,1.67,148.0,sit,194012,fbe0e959-1474-43f9-864d-ac6ab930f41b,c08d4dba-8002-4f74-b2cb-ae371b08d036
Move,30632751601574,828.0,474.0,156.0,140.0,0.80285144,1.67,148.0,sit,194012,fbe0e959-1474-43f9-864d-ac6ab930f41b,c08d4dba-8002-4f74-b2cb-ae371b08d036
Up194012,30632761445845,828.0,474.0,202.0,156.0,0.27925268,1.3199999,179.0,sit,194012,fbe0e959-1474-43f9-864d-ac6ab930f41b,c08d4dba-8002-4f74-b2cb-ae371b08d036
Down194012,30633123344283,202.0,293.0,171.0,171.0,-0.9599311,3.3899999,171.0,sit,194012,fbe0e959-1474-43f9-864d-ac6ab930f41b,c08d4dba-8002-4f74-b2cb-ae371b08d036
Move,30633191516158,202.0,293.0,202.0,202.0,1.1868238,1.0799999,202.0,sit,194012,fbe0e959-1474-43f9-864d-ac6ab930f41b,c08d4dba-8002-4f74-b2cb-ae371b08d036
