ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,33592274707373,158.0,109.0,156.0,124.0,1.4137167,2.1699998,140.0,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Move,33592322736019,158.0,109.0,156.0,140.0,1.3613569,1.61,148.0,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Move,33592325109456,158.0,109.0,202.0,156.0,1.5184364,1.11,179.0,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Up194012,33592326112581,158.0,109.0,202.0,156.0,1.5184364,1.11,179.0,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Down194012,33592400854769,921.0,475.0,171.0,140.0,0.41887903,2.04,155.5,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Move,33592469317790,921.0,475.0,202.0,187.0,0.9075712,1.22,194.5,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Up194012,33592471902686,921.0,475.0,202.0,187.0,0.9075712,1.22,194.5,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Down194012,33592506112581,166.0,304.0,156.0,140.0,-1.37881,2.1,148.0,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Move,33592585206331,166.0,304.0,171.0,140.0,-1.2740903,1.15,155.5,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Move,33592594902165,166.0,304.0,202.0,171.0,-0.9599311,0.9,186.5,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Up194012,33592596327686,166.0,304.0,202.0,171.0,-0.9599311,0.9,186.5,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Down194012,33594007751123,565.0,682.0,156.0,156.0,0.6981317,3.6299999,156.0,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Move,33594067329248,565.0,682.0,202.0,171.0,1.5707964,1.35,186.5,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Up194012,33594068702685,565.0,682.0,202.0,171.0,1.5707964,1.35,186.5,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Down194012,33594314376123,165.0,110.0,156.0,124.0,1.4660766,2.28,140.0,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Move,33594394133935,165.0,110.0,171.0,156.0,1.2566371,0.78,163.5,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Up194012,33594395538102,165.0,110.0,171.0,156.0,1.2566371,0.78,163.5,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Down194012,33594635268310,480.0,108.0,171.0,140.0,1.5707964,3.27,155.5,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Move,33594695527164,480.0,108.0,202.0,156.0,1.5707964,1.24,179.0,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Up194012,33594697176644,480.0,108.0,202.0,156.0,1.5707964,1.24,179.0,sit,194012,abfa5c18-6858-45ab-8600-98bba2a1fdb1,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Down194012,33595679166748,153.0,99.0,171.0,140.0,1.4835298,2.6699998,155.5,sit,194012,dace6068-d1be-4f04-aa3c-e1f14a9ee2f8,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Move,33595703273518,153.0,99.0,187.0,140.0,1.4835298,2.75,163.5,sit,194012,dace6068-d1be-4f04-aa3c-e1f14a9ee2f8,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Move,33595719502164,153.0,99.0,171.0,140.0,1.5009831,2.6699998,155.5,sit,194012,dace6068-d1be-4f04-aa3c-e1f14a9ee2f8,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Move,33595736893310,153.0,99.0,171.0,140.0,1.5009831,2.6699998,155.5,sit,194012,dace6068-d1be-4f04-aa3c-e1f14a9ee2f8,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Up194012,33595739820914,153.0,99.0,202.0,156.0,1.5707964,1.14,179.0,sit,194012,dace6068-d1be-4f04-aa3c-e1f14a9ee2f8,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Down194012,33596053713102,913.0,496.0,171.0,140.0,0.36651915,2.53,155.5,sit,194012,dace6068-d1be-4f04-aa3c-e1f14a9ee2f8,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Move,33596129914143,913.0,496.0,187.0,156.0,0.33161256,1.15,171.5,sit,194012,dace6068-d1be-4f04-aa3c-e1f14a9ee2f8,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Up194012,33596131469352,913.0,496.0,187.0,156.0,0.33161256,1.15,171.5,sit,194012,dace6068-d1be-4f04-aa3c-e1f14a9ee2f8,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Down194012,33596366678206,156.0,299.0,156.0,140.0,-1.2391838,2.18,148.0,sit,194012,dace6068-d1be-4f04-aa3c-e1f14a9ee2f8,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Move,33596394997477,156.0,299.0,156.0,140.0,-1.2566371,2.19,148.0,sit,194012,dace6068-d1be-4f04-aa3c-e1f14a9ee2f8,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Move,33596411715706,156.0,299.0,156.0,140.0,-1.2566371,2.19,148.0,sit,194012,dace6068-d1be-4f04-aa3c-e1f14a9ee2f8,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Move,33596427894352,156.0,299.0,156.0,140.0,-1.2566371,2.19,148.0,sit,194012,dace6068-d1be-4f04-aa3c-e1f14a9ee2f8,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Move,33596431237581,156.0,299.0,202.0,156.0,-1.3962634,1.12,179.0,sit,194012,dace6068-d1be-4f04-aa3c-e1f14a9ee2f8,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
Up194012,33596432617789,156.0,299.0,202.0,156.0,-1.3962634,1.12,179.0,sit,194012,dace6068-d1be-4f04-aa3c-e1f14a9ee2f8,c56fda6a-6bfe-49b5-9bf6-a23e670a606b
