ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,6258037079251,173.0,120.0,171.0,156.0,-0.20943952,3.85,163.5,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6258076837063,173.0,120.0,156.0,140.0,-1.012291,3.3899999,148.0,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6258108972480,173.0,120.0,202.0,156.0,-0.06981317,0.98999995,179.0,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6258132462063,173.0,120.0,202.0,156.0,-0.06981317,0.98999995,179.0,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6258219043834,940.0,486.0,202.0,156.0,0.99483764,2.73,179.0,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6258313820917,940.0,486.0,218.0,187.0,0.9773844,1.29,202.5,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6258314630292,940.0,486.0,218.0,187.0,0.9773844,1.29,202.5,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6258572976126,155.0,281.0,187.0,171.0,-0.8901179,2.29,179.0,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6258585633417,155.0,281.0,171.0,156.0,-0.75049156,3.84,163.5,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6258664201646,155.0,281.0,218.0,202.0,-0.83775806,1.3,210.0,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6258664826126,155.0,281.0,218.0,202.0,-0.83775806,1.3,210.0,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6258995728209,556.0,674.0,187.0,156.0,-1.5184364,3.6699998,171.5,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6259006624563,556.0,674.0,171.0,156.0,1.5707964,3.8899999,163.5,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6259028774563,556.0,674.0,171.0,156.0,1.5707964,3.8899999,163.5,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6259078262063,556.0,674.0,171.0,156.0,1.5707964,3.8899999,163.5,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6259079605292,556.0,674.0,249.0,171.0,-1.553343,1.39,210.0,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6259138964146,161.0,95.0,171.0,156.0,-0.80285144,4.2599998,163.5,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6259160261021,161.0,95.0,187.0,171.0,-1.3089969,4.64,179.0,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6259193387063,161.0,95.0,187.0,171.0,-1.3089969,4.64,179.0,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6259209216750,161.0,95.0,187.0,171.0,-1.3089969,4.64,179.0,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6259217285500,161.0,95.0,187.0,156.0,-0.2443461,1.73,171.5,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6259218616750,161.0,95.0,187.0,156.0,-0.2443461,1.73,171.5,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6259606623000,520.0,57.0,187.0,171.0,0.47123888,3.29,179.0,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6259702888105,520.0,57.0,202.0,187.0,0.27925268,2.36,194.5,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6259705888105,520.0,57.0,218.0,202.0,0.20943952,1.4,210.0,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6259707028730,520.0,57.0,218.0,202.0,0.20943952,1.4,210.0,sit,194012,b6309b9d-47f3-4735-90f3-9fdcceafed30,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6260714414146,154.0,112.0,171.0,140.0,-1.37881,3.54,155.5,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6260786981334,154.0,112.0,187.0,156.0,-1.4660766,1.67,171.5,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6260790037063,154.0,112.0,218.0,187.0,-1.1868238,1.18,202.5,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6260791426125,154.0,112.0,218.0,187.0,-1.1868238,1.18,202.5,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6260939976646,934.0,461.0,202.0,140.0,1.2566371,2.44,171.0,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6260950587584,934.0,461.0,187.0,140.0,1.2740903,2.56,163.5,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6260967243313,934.0,461.0,187.0,140.0,1.2740903,2.56,163.5,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6261000343834,934.0,461.0,202.0,140.0,1.2915436,2.3799999,171.0,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6261010236021,934.0,461.0,218.0,171.0,1.0297443,1.38,194.5,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6261011753209,934.0,461.0,218.0,171.0,1.0297443,1.38,194.5,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6261137227688,141.0,296.0,171.0,156.0,-0.9773844,3.1999998,163.5,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6261197289146,141.0,296.0,202.0,187.0,-1.1170107,1.5,194.5,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6261199015188,141.0,296.0,202.0,187.0,-1.1170107,1.5,194.5,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6261429902167,553.0,666.0,171.0,156.0,-1.5358897,3.54,163.5,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6261444443833,553.0,666.0,187.0,156.0,-1.5358897,3.61,171.5,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6261460056854,553.0,666.0,187.0,156.0,-1.5358897,3.61,171.5,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6261493074042,553.0,666.0,187.0,156.0,-1.5358897,3.61,171.5,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6261509337583,553.0,666.0,187.0,156.0,-1.5358897,3.61,171.5,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6261526023521,553.0,666.0,187.0,156.0,-1.5358897,3.61,171.5,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6261530773000,553.0,666.0,202.0,202.0,-1.3439035,1.52,202.0,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6261531752167,553.0,666.0,202.0,202.0,-1.3439035,1.52,202.0,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6261555849042,155.0,103.0,171.0,171.0,-1.2566371,4.63,171.0,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6261591908417,155.0,103.0,187.0,171.0,-1.1693705,4.77,179.0,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6261624649563,155.0,103.0,187.0,171.0,-1.1693705,4.77,179.0,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6261635785500,155.0,103.0,218.0,202.0,-0.13962634,1.15,210.0,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6261637022479,155.0,103.0,218.0,202.0,-0.13962634,1.15,210.0,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6261770054771,451.0,80.0,171.0,171.0,-0.41887903,4.5699997,171.0,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6261788484979,451.0,80.0,187.0,171.0,-0.36651915,5.25,179.0,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6261804704250,451.0,80.0,171.0,171.0,-0.33161256,4.94,171.0,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6261838059458,451.0,80.0,187.0,171.0,-0.36651915,5.25,179.0,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6261839754771,451.0,80.0,202.0,187.0,-0.2443461,1.64,194.5,sit,194012,fe62472f-0aa0-4677-aaf3-d0d05da6890b,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6262755876646,149.0,103.0,171.0,156.0,-1.4137167,3.8,163.5,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6262791196437,149.0,103.0,218.0,202.0,-0.82030475,1.05,210.0,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6262792708937,149.0,103.0,218.0,202.0,-0.82030475,1.05,210.0,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6262931691750,930.0,459.0,187.0,140.0,1.2740903,2.6799998,163.5,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6263004183417,930.0,459.0,202.0,140.0,1.2566371,2.06,171.0,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6263011630812,930.0,459.0,218.0,171.0,1.0297443,1.37,194.5,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6263013004771,930.0,459.0,218.0,171.0,1.0297443,1.37,194.5,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6263074023521,146.0,284.0,171.0,156.0,-0.8901179,3.54,163.5,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6263136477167,146.0,284.0,187.0,171.0,-0.9773844,2.54,179.0,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6263141119875,146.0,284.0,202.0,187.0,-1.012291,1.54,194.5,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6263141634979,146.0,284.0,202.0,187.0,-1.012291,1.54,194.5,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6263788967791,570.0,668.0,156.0,156.0,0.13962634,3.1899998,156.0,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6263874834979,570.0,668.0,202.0,171.0,1.5707964,1.68,186.5,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6263876689666,570.0,668.0,202.0,171.0,1.5707964,1.68,186.5,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6263962538625,152.0,123.0,171.0,156.0,-0.9250245,3.97,163.5,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6264023406333,152.0,123.0,187.0,156.0,-0.20943952,1.87,171.5,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6264032297479,152.0,123.0,202.0,156.0,-0.17453292,1.05,179.0,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6264033603729,152.0,123.0,202.0,156.0,-0.17453292,1.05,179.0,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6264223061541,473.0,105.0,171.0,156.0,1.5358897,3.85,163.5,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6264270003729,473.0,105.0,187.0,171.0,0.12217305,4.74,179.0,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6264302829771,473.0,105.0,171.0,156.0,-1.5009831,4.16,163.5,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6264308461021,473.0,105.0,202.0,187.0,-0.13962634,1.68,194.5,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6264309704771,473.0,105.0,202.0,187.0,-0.13962634,1.68,194.5,sit,194012,9c86fef2-71c3-4619-a125-e08ed9e86f66,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6264972832895,152.0,111.0,171.0,156.0,-1.37881,3.57,163.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6265018974041,152.0,111.0,202.0,187.0,-1.0297443,1.51,194.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6265020279770,152.0,111.0,202.0,187.0,-1.0297443,1.51,194.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6265187076125,931.0,454.0,187.0,140.0,1.2915436,2.6599998,163.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6265239088625,931.0,454.0,156.0,124.0,1.1519173,2.3999999,140.0,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6265254577687,931.0,454.0,218.0,187.0,0.9773844,1.52,202.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6265255207895,931.0,454.0,218.0,187.0,0.9773844,1.52,202.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6265529664666,172.0,254.0,156.0,140.0,-1.3613569,2.19,148.0,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6265551262062,172.0,254.0,171.0,156.0,-0.43633232,3.7099998,163.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6265613063625,172.0,254.0,187.0,156.0,-0.10471976,1.4499999,171.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6265614542270,172.0,254.0,187.0,156.0,-0.10471976,1.4499999,171.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6265753021958,552.0,663.0,187.0,156.0,-1.5184364,3.3,171.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6265765136541,552.0,663.0,171.0,156.0,-1.5184364,3.72,163.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6265781393312,552.0,663.0,171.0,156.0,-1.5184364,3.72,163.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6265797526124,552.0,663.0,171.0,156.0,-1.5184364,3.72,163.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6265814455291,552.0,663.0,171.0,156.0,-1.5184364,3.72,163.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6265830647999,552.0,663.0,171.0,156.0,-1.5184364,3.72,163.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6265840542270,552.0,663.0,249.0,202.0,-1.553343,1.43,225.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6265841529249,552.0,663.0,249.0,202.0,-1.553343,1.43,225.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6265891736020,147.0,148.0,171.0,156.0,-1.134464,4.65,163.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6265946074562,147.0,148.0,187.0,171.0,-1.0646509,2.69,179.0,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6265954749562,147.0,148.0,202.0,202.0,-1.3264502,1.29,202.0,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6265955982374,147.0,148.0,202.0,202.0,-1.3264502,1.29,202.0,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6266096416229,447.0,92.0,187.0,171.0,-0.4537856,5.56,179.0,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6266142545395,447.0,92.0,171.0,171.0,-0.43633232,4.38,171.0,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6266159378729,447.0,92.0,187.0,156.0,-0.08726646,2.18,171.5,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6266166559458,447.0,92.0,218.0,202.0,0.7330383,1.26,210.0,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6266167680812,447.0,92.0,218.0,202.0,0.7330383,1.26,210.0,sit,194012,e061bb0b-6595-4d9c-adc5-b54213146a83,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6266599914666,141.0,107.0,171.0,156.0,-1.1693705,4.1,163.5,sit,194012,e04f787c-a749-48dc-9b51-92a3e9f12504,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6266668906854,141.0,107.0,202.0,171.0,-1.3962634,1.17,186.5,sit,194012,e04f787c-a749-48dc-9b51-92a3e9f12504,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6266670846437,141.0,107.0,202.0,171.0,-1.3962634,1.17,186.5,sit,194012,e04f787c-a749-48dc-9b51-92a3e9f12504,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6266811916228,937.0,424.0,202.0,156.0,1.0995574,2.45,179.0,sit,194012,e04f787c-a749-48dc-9b51-92a3e9f12504,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6266832916749,937.0,424.0,171.0,140.0,1.0821041,2.35,155.5,sit,194012,e04f787c-a749-48dc-9b51-92a3e9f12504,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6266849589145,937.0,424.0,171.0,140.0,1.0821041,2.35,155.5,sit,194012,e04f787c-a749-48dc-9b51-92a3e9f12504,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6266898509458,937.0,424.0,249.0,187.0,1.134464,1.17,218.0,sit,194012,e04f787c-a749-48dc-9b51-92a3e9f12504,604d1ec8-d2cb-40fc-b8f3-430443445595
Up194012,6266899681853,937.0,424.0,249.0,187.0,1.134464,1.17,218.0,sit,194012,e04f787c-a749-48dc-9b51-92a3e9f12504,604d1ec8-d2cb-40fc-b8f3-430443445595
Down194012,6267197550603,146.0,272.0,171.0,156.0,-0.83775806,3.6899998,163.5,sit,194012,e04f787c-a749-48dc-9b51-92a3e9f12504,604d1ec8-d2cb-40fc-b8f3-430443445595
Move,6267249136020,146.0,272.0,202.0,187.0,-1.2042772,1.73,194.5,sit,194012,e04f787c-a749-48dc-9b51-92a3e9f12504,604d1ec8-d2cb-40fc-b8f3-430443445595
