ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,64451963651101,149.0,128.0,171.0,156.0,-0.9599311,3.07,163.5,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Move,64452022166206,149.0,128.0,202.0,171.0,-0.99483764,1.43,186.5,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Up194012,64452023572456,149.0,128.0,202.0,171.0,-0.99483764,1.43,186.5,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Down194012,64452145245372,885.0,481.0,171.0,156.0,0.8901179,3.09,163.5,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Move,64452215859956,885.0,481.0,187.0,171.0,0.75049156,1.54,179.0,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Up194012,64452216666726,885.0,481.0,187.0,171.0,0.75049156,1.54,179.0,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Down194012,64452416946414,134.0,253.0,156.0,140.0,-1.3264502,2.57,148.0,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Move,64452457460476,134.0,253.0,171.0,156.0,-1.3264502,1.52,163.5,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Up194012,64452459394331,134.0,253.0,171.0,156.0,-1.3264502,1.52,163.5,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Down194012,64452650225060,582.0,648.0,140.0,140.0,-0.7679449,2.71,140.0,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Move,64452695164122,582.0,648.0,202.0,187.0,-0.715585,1.25,194.5,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Up194012,64452696256310,582.0,648.0,202.0,187.0,-0.715585,1.25,194.5,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Down194012,64452867500060,126.0,117.0,156.0,140.0,-1.3264502,2.8899999,148.0,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Move,64452898613601,126.0,117.0,156.0,140.0,-1.3264502,2.99,148.0,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Move,64452914778705,126.0,117.0,156.0,140.0,-1.3264502,2.99,148.0,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Move,64452921110997,126.0,117.0,187.0,140.0,-1.37881,1.5,163.5,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Up194012,64452921630268,126.0,117.0,187.0,140.0,-1.37881,1.5,163.5,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Down194012,64453013435476,618.0,163.0,171.0,156.0,1.0646509,3.27,163.5,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Move,64453074939122,618.0,163.0,202.0,171.0,0.6632251,1.3299999,186.5,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Up194012,64453075503185,618.0,163.0,202.0,171.0,0.6632251,1.3299999,186.5,sit,194012,93cb390a-7414-486f-9590-10ef885a1221,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Down194012,64454417473497,132.0,126.0,171.0,156.0,-1.0297443,2.9399998,163.5,sit,194012,e2ee59f0-3fc0-45cf-b952-74e121dac059,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Move,64454452483393,132.0,126.0,187.0,171.0,-1.0297443,1.79,179.0,sit,194012,e2ee59f0-3fc0-45cf-b952-74e121dac059,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Up194012,64454453632351,132.0,126.0,187.0,171.0,-1.0297443,1.79,179.0,sit,194012,e2ee59f0-3fc0-45cf-b952-74e121dac059,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Down194012,64454576244851,857.0,449.0,156.0,140.0,0.8901179,2.82,148.0,sit,194012,e2ee59f0-3fc0-45cf-b952-74e121dac059,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
Move,64454599403184,857.0,449.0,171.0,140.0,1.2217305,3.03,155.5,sit,194012,e2ee59f0-3fc0-45cf-b952-74e121dac059,73ac4c5f-7fd8-40f0-9d27-2e5773a5be0d
