ACTION_TYPE,Time,X,Y,SizeMajor,SizeMinor,Orientation,Pressure,Size,Posture,PIN,Sample ID,UUID
Down194012,16950627384392,168.0,107.0,171.0,124.0,0.87266463,2.4099998,147.5,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16950681647933,168.0,107.0,187.0,124.0,0.87266463,3.28,155.5,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16950714515642,168.0,107.0,171.0,124.0,0.8552113,3.1599998,147.5,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16950735416683,168.0,107.0,233.0,171.0,0.8901179,1.26,202.0,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Up194012,16950735910954,168.0,107.0,233.0,171.0,0.8901179,1.26,202.0,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Down194012,16950992633350,900.0,484.0,156.0,140.0,0.34906584,1.8299999,148.0,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16951035615641,900.0,484.0,171.0,140.0,0.7330383,1.77,155.5,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16951042873454,900.0,484.0,187.0,171.0,0.8552113,0.96999997,179.0,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Up194012,16951044756266,900.0,484.0,187.0,171.0,0.8552113,0.96999997,179.0,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Down194012,16951325809912,177.0,296.0,171.0,124.0,1.2391838,2.24,147.5,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16951365748454,177.0,296.0,187.0,140.0,1.3264502,2.52,163.5,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16951410674496,177.0,296.0,202.0,156.0,1.2217305,1.3399999,179.0,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Up194012,16951411173975,177.0,296.0,202.0,156.0,1.2217305,1.3399999,179.0,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Down194012,16952600129183,563.0,635.0,171.0,156.0,-0.15707964,3.04,163.5,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16952630368766,563.0,635.0,171.0,156.0,-1.2566371,3.23,163.5,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16952646523975,563.0,635.0,171.0,156.0,-1.2566371,3.23,163.5,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16952652536995,563.0,635.0,187.0,156.0,-1.37881,1.4499999,171.5,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Up194012,16952652952100,563.0,635.0,187.0,156.0,-1.37881,1.4499999,171.5,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Down194012,16952795871370,184.0,80.0,202.0,140.0,0.82030475,3.06,171.0,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16952872808350,184.0,80.0,264.0,171.0,0.9773844,1.42,217.5,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Up194012,16952873465641,184.0,80.0,264.0,171.0,0.9773844,1.42,217.5,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Down194012,16953053383870,590.0,128.0,187.0,140.0,-0.19198622,3.11,163.5,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16953100628141,590.0,128.0,218.0,202.0,-0.5934119,1.4399999,210.0,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Up194012,16953101289600,590.0,128.0,218.0,202.0,-0.5934119,1.4399999,210.0,sit,194012,3ffa3b9e-1ece-430e-a1a5-1d38d988334c,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Down194012,16954963481266,163.0,100.0,171.0,124.0,0.8552113,2.1399999,147.5,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16955055638558,163.0,100.0,233.0,156.0,0.9250245,1.36,194.5,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Up194012,16955056401578,163.0,100.0,233.0,156.0,0.9250245,1.36,194.5,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Down194012,16955238099495,885.0,495.0,171.0,156.0,1.0297443,1.7099999,163.5,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16955274768245,885.0,495.0,156.0,140.0,1.3439035,1.54,148.0,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16955291025016,885.0,495.0,171.0,156.0,1.0297443,1.63,163.5,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Up194012,16955308297933,885.0,495.0,171.0,156.0,1.0297443,1.63,163.5,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Down194012,16955415107307,190.0,307.0,171.0,124.0,1.43117,2.1399999,147.5,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16955438458870,190.0,307.0,171.0,124.0,1.4486233,2.3899999,147.5,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16955455143245,190.0,307.0,171.0,124.0,1.4486233,2.3899999,147.5,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Up194012,16955495598453,190.0,307.0,187.0,124.0,1.4660766,2.45,155.5,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Down194012,16956370543245,574.0,652.0,156.0,140.0,-0.55850536,2.8799999,148.0,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16956445048453,574.0,652.0,171.0,156.0,-1.2740903,1.6899999,163.5,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16956454420328,574.0,652.0,218.0,202.0,-0.6457718,1.13,210.0,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Up194012,16956454961995,574.0,652.0,218.0,202.0,-0.6457718,1.13,210.0,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Down194012,16956630272411,179.0,74.0,202.0,140.0,0.7679449,2.53,171.0,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16956723047411,179.0,74.0,249.0,156.0,0.83775806,1.48,202.5,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Up194012,16956723865641,179.0,74.0,249.0,156.0,0.83775806,1.48,202.5,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Down194012,16956838617203,609.0,103.0,171.0,156.0,-0.99483764,3.58,163.5,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16956855427099,609.0,103.0,187.0,156.0,-0.38397244,4.0099998,171.5,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16956871735953,609.0,103.0,187.0,156.0,-0.38397244,4.0099998,171.5,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16956902264078,609.0,103.0,218.0,187.0,-0.55850536,1.74,202.5,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Up194012,16956902882828,609.0,103.0,218.0,187.0,-0.55850536,1.74,202.5,sit,194012,a382a0c7-1d7c-44ca-89dd-fa25f904ee17,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Down194012,16958399472411,160.0,105.0,171.0,124.0,0.87266463,2.28,147.5,sit,194012,06eff350-5fef-40e9-b9ea-1e6d3255d891,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16958433091161,160.0,105.0,187.0,124.0,1.0297443,2.69,155.5,sit,194012,06eff350-5fef-40e9-b9ea-1e6d3255d891,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16958449140120,160.0,105.0,202.0,140.0,0.9250245,2.32,171.0,sit,194012,06eff350-5fef-40e9-b9ea-1e6d3255d891,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
Move,16958465565120,157.88506,102.88501,218.0,156.0,0.87266463,1.1999999,187.0,sit,194012,06eff350-5fef-40e9-b9ea-1e6d3255d891,81397c24-dc49-4e8e-a4b8-1fd9b8e5531c
